title,title_furigana,title_en
天使の時空船-レオナルド・ダ・ヴィンチの伝説,てんしのじくうせんれおなるどだびんちのでんせつ,Tenshi No Jikusen
天使の事情,てんしのじじょう,Tenshi no jijou
天使の棲む部屋,てんしのすむへや,Angil room
天使の3P!,てんしのすりーぴーす,Tenshi no 3P!
天使の玉ちゃん,てんしのたまちゃん,Tenshi no Tama chan
天使のフライパン,てんしのふらいぱん,Tenshi no frypan
てんしの末裔,てんしのまつえい,Tenshi no matsuei
電車男 がんばれ毒男,でんしゃおとこ がんばれどくお,Densha-otoko Ganbare dokuo
電車男〜でも、俺旅立つよ。〜,でんしゃおとこ でもおれたびだつよ,Densha-Otoko Demo Ore Tabidatsuyo.
電車男(原秀則),でんしゃおとこ はらひでのり,"Densha-otoko Ver,Hidenori Hara"
テンジュの国,てんじゅのくに,Tenju No Kuni
転生學園月光録,てんしょうがくえんげっこうろく,Tensho gakuen gekoroku
電子妖精アバタモ☆エクボ,でんしようせいあばたもえくぼ,Erectron fairy Abatamo Ekubo (Denshi Yousei Abatamo Ekubo)
天上天下,てんじょうてんげ,TENJHO TENGE
天上天下唯我独尊,てんじょうてんげゆいがどくそん,Tenjoutenge Yuigadokuson
天上の愛 地上の恋,てんじょうのあいちじょうのこい,Tenjou no ai chijou no koi
天翔のクアドラブル,てんしょうのくあどらぶる,The Soaring QUADRABLE
天上の弦,てんじょうのげん,The Life of a Man Who Headed Toward Stradivari
天上の虹-持統天皇物語-,てんじょうのにじ じとうてんのうものがたり,Tenzyou no nizi Zitou tennou monogatari
天翔の龍馬,てんしょうのりょうま,Tensho no Ryoma
天正やおよろず,てんしょうやおよろず,Tensyo Yaoyorozu
天食,てんしょく,Tenshoku
天職貴族 モン次郎,てんしょくきぞくもんじろう,Tenshoku-kizoku Monjirou
天審 〜WORLD WAR ANGEL〜,てんしん,Tenshin
電人ザボーガー(一峰大二版),でんじんざぼーがー かずみねだいじばん,Denjin Zaborgar
電人ファウスト,でんじんふぁうすと,Denjin Faust
てんしんらん漫!,てんしんらんまん,Tenshinranman!
天神乱漫 -LUCKY or UNLUCKY!?-,てんしんらんまん らっきーおああんらっきー,Tenshinranman LUCKY or UNLUCKY!?
天水,てんすい,Tensui
転生ANIMA,てんせいあにま,Tensei ANIMA
転生したらスライムだった件,てんせいしたらすらいむだったけん,Tensei Shitara Slime datta ken
伝説巨神イデオン,でんせつきょじんいでおん,SPACERUNAWAYIDEON
でんせつの乙女,でんせつのおとめ,Dennsetu no otome
伝説のスタフィー(須藤ゆみこ版),でんせつのすたふぃー,The Legendary Starfy
伝説のスタフィーR,でんせつのすたふぃーあーる,Densetsu No Stafi R
伝説の頭翔,でんせつのへっどしょう,Densetsu no head Shou
伝説の勇者の婚活,でんせつのゆうしゃのこんかつ,MARRIAGE HUNTING OF LEGENDARY BRAVE
伝説の勇者の伝説,でんせつのゆうしゃのでんせつ,The Legend of the Legendary Heroes (Densetsu no Yuusha no Densetsu)
伝染源,でんせんげん,DENSENGEN
天そぞろ,てんそぞろ,Ten Sozoro
天体戦士サンレッド,てんたいせんしさんれっど,Tentaisenshi SunRed
天地創造,てんちそうぞう,Make of Earth
天地無用(やまさき十三・岡村賢二),てんちむよう,Tentimuyou
天地無用! 魎皇鬼,てんちむようりょうおうき,Tenchi Muyou Ryououki
天地明察,てんちめいさつ,Tenchi Meisatsu
店長の憂鬱,てんちょうのゆううつ,Tencho No Yuutsu
てんちょおのワタナベさん,Tencho no Watanabe-san,
天地を喰らう,てんちをくらう,Tenchi O Kurau
てんつく天,てんつくてん,TEN TSUKU TEN
てんてけマーチ,Tenteke march,
てんで性悪キューピッド,てんでしょうわるきゅーぴっど,Tende Showaru Cupid
天―天和通りの快男児,てん てんほーどおりのかいだんじ,Ten: Tenho-dori no Kaidanji
でんでん虫,でんでんむし,Denden Mushi
てんとう虫の歌,てんとうむしのうた,TentohmusinoUta
天と地と,てんとちと,The sky and The ground
デンドロバテス,Dendrobates,
天にひびき,てんにひびき,Ten ni Hibiki
天に向かってつば九郎,てんにむかってつばくろう,Ten ni mukatte Tsubakurou
天然あるみにゅーむ!,てんねんあるみにゅーむ,Natural Born ALuminium! (Tennen Aluminium!)
天然一族,てんねんいちぞく,Tennen Ichizoku
天然コケッコー,てんねんこけっこー,Tennen Kokekko
天然少女萬,てんねんしょうじょまん,Tennen shoujo man
天然色男児BURAY,てんねんしょくだんじぶらい,Tennenshoku danji Buray
天然女子高物語,てんねんじょしこうものがたり,Tennen josikou monogatari
天然素材でいこう。,てんねんそざいでいこう,Tennen sozai de ikou
天然はちみつ寮。,てんねんはちみつりょう,Tennnenn Hatimitu Ryou
天然パールピンク,てんねんぱーるぴんく,Natural pearl pink
貂の家,てんのいえ,Ten no ie
電脳コイル,でんのうこいる,Denno Coil
電脳遊戯クラブ(喝!! ワシが師匠ぜよ!),でんのうゆうぎくらぶ,Denno Yugi Club
天の血脈,てんのけつみゃく,Ten no ketsumyaku
天の覇王〜北斗の拳 ラオウ外伝〜,てんのはおう ほくとのけん らおうがいでん,Hokuto no Ken Rao Gaiden Ten no Hao
天牌外伝 麻雀覇道伝説,てんぱいがいでん まーじゃんはどうでんせつ,Tenpai gaiden
電波教師,でんぱきょうし,Dempa kyoushi -He is a ultimate teacher-
電波の城,でんぱのしろ,The castle of the electric wave
天秤は花と遊ぶ,てんびんははなとあそぶ,Tembin wa hana to asobu
てんぷら,Ten pra,
テンプリズム,Ten Prism,
テンペスト,Tempest,
てんまんアラカルト,Tenman a la carte,
てんまんレストラン,Tenman restaurant,
電夢時空,でんむじくう,Denmu jiku
電夢時空2 RUNNER,でんむじくう2 らんなー,Denmu jiku 2 runner
てんむす,TENMUSU,
天より高く! -浅美裕子初期作品集-,てんよりたかく あさみゆうこしょきさくひんしゅう,Ten yori takaku! (Asami Yuko)
天よりも星よりも,てんよりもほしよりも,Ten yori mo Hoshi yori mo
天竜牌,てんりゅうはい,Tenryuuhai
