title,title_furigana,title_en
さよなら三角,さよならさんかく,Goodbytlyangle
さよなら絶望先生,さよならぜつぼうせんせい,Sayonara zetsubou sensei
さよならソルシエ,"Bon au revoir, Sorcier (Sayonara Sorcier)",
さよならにっぽん,Sayonara Nippon,
さよならピアノソナタ,Sayonara Piano Sonata,
さよならフットボール,"Bye-bye, football",
さよならみどりちゃん,Good byemidori,
さよーならみなさん,Goodbye everyone,
さよならもいわずに,Sayonara mo Iwazuni,
さよなら私のクラマー,さよならわたしのくらまー,Sayonara Watashi no Cramer
さよりなパラレル,Sayori na parareru,
沙流羅,さーら,The Legend of Mother SARAH
さらい屋 五葉,さらいやごよう,Sarai ya Goyou
サラーキア,SALARKIA,
SALAD DAYS,さらだでいず,SALAD DAYS
サラディナーサ,Saradhina-sa,
さらば宇宙戦艦ヤマト -愛の戦士たち-,さらばうちゅうせんかんやまとあいのせんしたち,Farewell to Space Battleship Yamato
さらば、佳き日,さらばよきひ,Saraba Yokihi
サラブレッドと呼ばないで,さらぶれっどとよばないで,Don't say thoroughbred
サラリ君,さらりくん,Sarari-kun
サラリーマン祓魔師 奥村雪男の哀愁,さらりーまんえくそしすとおくむらゆきおのあいしゅう,Salaryman Exorcist The Pathos of Yukio Okumura
サラリーマン拝!,さらりーまんおがみ,Salaried Worker OGAMI!
サラリーマン金四郎,さらりーまんきんしろう,Salaryman Kinshirou
サラリーマン金太郎,さらりーまんきんたろう,Salaryman Kintaro ( White Collar Worker Kintaro )
サラリーマン専科,さらりーまんせんか,Salaryman Senka
ザリガニ課長,ざりがにかちょう,Zarigani Kacho
サリシオン,Sarision,
サル,SARU,
SARU(五十嵐大介版),さる いがらしだいすけばん,SARU(Daisuke Igarashi version)
サルゲッチュ (サルゲッチュ ウキウキ大作戦!),Saru getchu,
百日紅,さるすべり,Sarusuberi
サルチネス,Saltiness,
サルでも描けるまんが教室(サルまん),さるでもかけるまんがきょうしつ,Saru demo kakeru manga kyoushitsu
サルトーの凱歌,さるとーのがいか,Triumphal song of Saltho
さるとびエッちゃん,Sarutobi Etchan,
猿飛佐助,さるとびさすけ,Sarutobi Sasuke
サルビアの海,さるびあのうみ,Sarubia no umi
サルぽんち,Saru Pomchi,
サルまん2.0,さるまん2,Saruman 2.0
猿ロック,さるろっく,Saru Lock
サロメの唇,さろめのくちびる,Sarome no kuchibiru
さわやか万太郎,さわやかまんたろう,SAWAYAKA MANTAROH
さわらせてっ!あみかさん,Sawarasete! Amika-san,
ザ・ワールド・イズ・マイン,The world is mine,
さわれぬ神にたたりなし,さわれぬかみにたたりなし,Sawarenu kami ni tatari nashi
斬,ざん,ZAN
3LDKの花子さん,さんえるでぃーけいのはなこさん,3LDK no Hanako-san
▲コンプレックス(さんかくコンプレックス),さんかくこんぷれっくす,Sankaku Complex
サンガース,Sangaasu,
3月のライオン,さんがつのらいおん,March comes in like a lion.
3月のライオン昭和異聞 灼熱の時代,さんがつのらいおん しょうわいぶん しゃくねつのとき,Sangatsu no lion Shouwa ibun Shakunetsu no toki
三月は俺様になります,さんがつはおれさまになります,Sangatsu wa oresama ni narimasu
ザンガード,ZANGUARD,
SUN×GIRL,さんがーる,Sun girl
さんかれあ,Sankarea,
残機0!! ザンキゼロ,ざんきぜろ,Zanki Zero
サンキュウ辰,さんきゅうたつ,"Thank you,Tatsu."
サンクチュアリ,Sanctuary,
サングリアル 〜王への羅針盤〜,さんぐりある おうへのらしんばん,ROAD OF THE KING
サンケンロック,Sun Ken Rock,
三国志 (園田光慶版),さんごくしそのだみつよし,Sangokushi (Sonoda Mitsuyoshi)
さんごくし (やまさき拓味版),Sangokushi Ver.Takumi Yamasaki,
三国志 (横山光輝版),さんごくし よこやまみつてる,Romance of the Three Kingdoms ( Sangokushi ) by Mitsuteru Yokoyama
三国志 (原作: 寺島優 / 作画: 李志清 版),さんごくし りー ち ちん,Sangokushi ( Lee Chi Ching )
残酷な神が支配する,ざんこくなかみがしはいする,Zankokuna Kamiga Shihaisuru
三極姫,さんごくひめ,Sangoku hime
惨殺半島 赤目村,ざんさつはんとう あかめむら,Zansatsu Hantou Akame Mura
さんさんさん,Sansansan,
3.3.7ビョーシ!!,さん さん ななびょーし,3 3 7 Byoushi!!
さんさん録,さんさんろく,SANSANROKU
三者三葉,さんしゃさんよう,Sansha Sanyou
三獣士,さんじゅうし,Sanjyusi
三銃士事件帖,さんじゅうしじけんちょう,Three Musketeers case book
37歳で医者になった僕〜研修医純情物語,さんじゅうななさいでいしゃになったぼくけんしゅういじゅんじょうものがたり,37sai de isha ni natta boku kenshuui junjou monogatari
37.5℃の涙,さんじゅうななどごぶのなみだ,Sanjuunanadogobu no namida
30センチスター,さんじゅっせんちすたー,30cm star
三種のジンギ!,さんしゅのじんぎ,The Three Sacred Treasures (Sanshu no Jingi)
残暑(鬼頭莫宏短編集),ざんしょ,Zansyo
三色だんご,さんしょくだんご,Sanshoku Dango
Sons,さんず,Sons
サンセットローズ,Sunset rose,
残像,ざんぞう,Afterimage
山賊王,さんぞくおう,Sanzokuou
山賊ダイアリー,さんぞくだいありー,SanzokuDiary
山賊ダイアリーSS,さんぞくだいありいえすえす,Sanzoku Diary Ss
★SANTA!★,さんた,SANTA!
三代目魚武濱田成夫伝,さんだいめうおたけはまだしげおでん,SANDAIME UOTAKEHAMADASIGEO DEN
サンタクロース・オフ!,Santa Claus off!,
サンタクロースの候補生,さんたくろーすのこうほせい,Santa Claus no Kouhosei
サンダー大王,さんだーだいおう,King Thunder
サンタのたのしいなつやすみ,FATHER CHRISTMAS GOES ON HOLIDAY,
Thunderbolt Fantasy 東離劍遊紀,さんだーぼるとふぁんたじー とうりけんゆうき,Thunderbolt Fantasy
Thunderbolt Fantasy 東離劍遊紀 乙女幻遊奇,さんだーぼるとふぁんたじー とうりけんゆうき おとめげんゆうき,Thunderbolt Fantasy Tourikenyuuki Otomegenyuuki
サンダーマスク,ThunderMask,
