title,title_furigana,title_en
達人伝〜9万里を風に乗り〜,たつじんでんきゅうまんりをかぜにのり,TATUJINDEN
奪戦元年,だっせんがんねん,DASSEN GANNEN
韃靼タイフーン,だったん たいふーん,Dattan Typhoon
タッチ,Touch,
だって愛してる,だってあいしてる,Datte aishiteru
だってあいちてる,Datte aichiteru,
だって好きなんだもん!,だってすきなんだもん,Datte suki nandamon!
だってヤンママ,Because Yankee-Mama,
タップ君の探偵室,たっぷくんのたんていしつ,Tap's Detective Room
DIRTY〜ダーティー〜,だーてぃー,DIRTY
D.B.S ダーティー・ビジネス・シークレット,だーてぃびじねすしーくれっと,Dirty Business Secret
Daddy Long Legs,だでぃろんぐれっぐす,Daddy Long Legs
伊達グルーヴ,だてぐるーぶ,DATE GROOVE
伊達人間,だてにんげん,Date ningen
伊達の鬼 軍師片倉小十郎,だてのおに ぐんしかたくらこじゅうろう,Date no Oni Gunshi Katakura Kojuro
盾の勇者の成り上がり,たてのゆうしゃのなりあがり,The Rise of the Shield Hero
伊達政宗 (横山光輝版),だてまさむね よこやまみつてる,Date Masamune [Yokoyama Mitsuteru]
堕天作戦,だてんさくせん,Daten Sakusen
堕天使学園デビパラ,だてんしがくえんでびぱら,Datenshi Gakuen Devipara
堕天使の事情,だてんしのじじょう,Datenshi no jijou
TATTOO HEARTS(タトゥーハーツ),たとぅーはーつ,Tattoo hearts
TATTOON MASTER,たとぅーんますたー,Tatoon Master
たとえばこんなラヴ・ソング,Tatoebakonnarabusong,
田中くんはいつもけだるげ,たなかくんはいつもけだるげ,Tanaka-kun wa itsumo kedaruge
田中圭一最低漫画全集 神罰,たなかけいいちさいていまんがぜんしゅうしんばつ,SHINBATSU
田中さんちの白米ちゃん,たなかさんちのはくまいちゃん,Tanaka san chi no Hakumai chan
田中雄一作品集 まちあわせ,たなかゆういちさくひんしゅう まちあわせ,Tanaka Yuichi Works Machiawase
ダナサイト999.9,だなさいとふぉーすないん,DANASITE FORCE NINE
タナトスの使者,たなとすのししゃ,Tanatosu No Shisha
七夕の国,たなばたのくに,Tanabata no kuni
田辺イエロウ短編集 フェイク!,たなべいえろうたんぺんしゅうふぇいく,Tanabe Ierou Tanpen shuu Fake!
谷仮面,たにかめん,Tani Kamen
ダニー・ボーイ,Danny Boy,
(当) タネダミキオでございます。,たねだみきおでございます,I am Mikio Taneda. (Taneda Mikio de gozaimasu)
