title,title_furigana,title_en
特攻の島,とっこうのしま,The tale of TOKKOU
突攻!メイドサンダー,とっこう めいどさんだー,Attack!Maid-thunder
ドッ硬連,どっこうれん,Dokkouren
とっても少年探検隊,とってもしょうねんたんけんたい,Tottemo Shounen Tankentai
とってもひじかた君,とってもひじかたくん,TOTTEMOHIJIKATAKUN
とっても!ぷよぷよ,Tottemo puyopuyo,
とっても!ミニモニ。,Very Minimoni,
とってもラッキーマン,Tottemo Luckyman,
ドットインベーダー,DOTINVADER,
とっとこハム太郎,とっとこはむたろう,Tottoko Hamutaro
.hack//4koma,どっとはっく4こま,.hack//4koma
.hack//XXXX,どっとはっくいくすふぉす,.hack//XXXX
.hack//G.U.+,どっとはっくじーゆーぷらす,.hack//G.U.+
.hack//黄昏の腕輪伝説,どっとはっくたそがれのうでわでんせつ,.hack// Tasogare no Udewa Densetsu
.hack//Link 黄昏の騎士団,どっとはっく りんく たそがれのきしだん,.hack//LINK Twilight Knights
トップウGP,とっぷうじーぴー,Toppuu GP
トップ 放課後社長は12さい,とっぷほうかごしゃちょうはじゅうにさい,Top Houkago shacho ha juunisai
トップをねらえ2!,とっぷをねらえ2,Top o nerae2!
トップをねらえ!,The Top Can Be Aimed!(Top O Nerae!),
トップをねらえ! NeXT GENERATION,とっぷをねらえ ねくすとじぇねれーしょん,Aim for the Top GunBuster NeXT GENERATION
トッポ・ジージョ,Topo Gigio,
ドッポたち,Doppo tachi,
どーでもいいけど,Doudemo iikedo,
トト! the wonderful adventure,とと ざ わんだふる あどべんちゃー,TOTO! the wonderful adventure
ドドドドドッジ!,Dododo Dodge!,
どとーの愛,どとーのあい,DOTOU NO AI
トトの世界,ととのせかい,Toto no Sekai
とどのつまり…,とどのつまり,Todo no tsumari
トト (マガジンSPECIAL版),TOTO (Magazine SPECIAL),
とどろけ!一番,とどろけいちばん,Todoroke Ichiiban
となグラ!,TONA-GURA!,
となりで。,Tonaride,
隣の悪女,となりのあくじょ,Tonari No akujo
となりの育児くん。,となりのいくじくん,Tonari no ikujikun
となりの異邦人(エイリアン) ゆうきまさみ短編集,となりのえいりあん ゆうきまさみたんぺんしゅう,Tonari no Alien Masami Yuuki Tanpenshuu
となりの怪物くん,となりのかいぶつくん,Tonari no Kaibutsukun
となりの格闘王,となりのかくとうおう,Tonari no Kakutouou
となりの柏木さん,となりのかしわぎさん,Tonari no Kashiwagi san
となりのカワンチャさん,Tonari no Kawancha-san,
となりの工学ガール,となりのこうがくがーる,My neighbor engineering girl (Tonari no kougaku girl)
となりのシャム猫探偵,となりのしゃむねこたんてい,My Neighbor Detective Siamese Cat
となりの関くん,となりのせきくん,Tonari no Seki kun
となりのたまげ太くん,となりのたまげたくん,Tonari no Tamageta-kun
となりのツァラトゥストラさん,Tonari no Zarathustra san,
となりのなにげさん,Tonari no Nanige san,
となりのネネコさん,Tonari no Neneko san,
隣の町で死んだひと,となりのまちでしんだひと,Tonari no Mati de Sinnda Hito
となりの魔法少女,となりのまほうしょうじょ,Neighbors magical girl (Tonari no mahou shoujo)
となりのメガネ君。,となりのめがねくん,Tonari no Meganekunn
となりの801ちゃん,となりのやおいちゃん,Tonarino801chan
となりのランドセルW,となりのらんどせるだぶりゅー,Tonari no randoseru W
となりの林檎,となりのりんご,Tonari no Ringo
トニカクカワイイ,FLY ME TO THE MOON,
とにかくずるい蓮水くん,とにかくずるいはすみずくん,Tonikaku zurui Hasumizu-san
トニーたけざきのエヴァンゲリオン,Tony Takezaki no EVANGELION,
トニーたけざきのガンダム漫画,とにーたけざきのがんだむまんが,Tony Takezaki presents GUNDAM manga
どーにゃつ,Donyatsu,
殿といっしょ,とのといっしょ,Tono to issho
賭博師 梟,とばくし ふくろう,Gambler Fukurou
鳥獏先輩なに賭ける?,とばくせんぱいなにかける,Tobaku Senpai Ha Nani Kakeru
賭博堕天録カイジ,とばくだてんろくかいじ,Tobaku daten roku Kaiji
賭博堕天録カイジ 和也編,とばくだてんろくかいじかずやへん,Tobaku daten roku Kaiji Kazuya hen
賭博堕天録カイジ ワン・ポーカー編,とばくだてんろくかいじ わんぽーかーへん,Tobaku daten roku Kaiji One poker hen
賭博の巨人,とばくのきょじん,Tobaku no Kyojin
賭博覇王伝 零,とばくはおうでん ぜろ,Tobaku Haou den ZERO
賭博覇王伝 零 ギャン鬼編,とばくはおうでん ぜろ ぎゃんきへん,Tobaku haou den Zero Gyanki hen
賭博破戒録カイジ,とばくはかいろくかいじ,Tobaku hakai roku Kaiji
賭博黙示録カイジ,とばくもくしろくかいじ,Tobaku Mokusiroku KAIJI
飛びだせスチュワーデス!,とびだせすちゅわーです,Tobidase stewardess!
とびだせ!!ターパン,Tobidasetarpan,
とびだせ どうぶつの森,とびだせどうぶつのもり,Tobidase Doubutsu no mori
とびだせ漂流家族,とびだせひょうりゅうかぞく,Tobidase Hyoryu Kazoku
とびっきり!,Tobikkiri,
ドーピング屋台,どーぴんぐやたい,Dooping Yatai
ドビンソン漂流記,どびんそんひょうりゅうき,Dobinson hyouryuuki
飛ぶ教室,とぶきょうしつ,Tobu kyoushitsu
ドブゲロさま,Dobugero sama,
飛べ!イサミ,とべいさみ,Tobe Isami
飛べ!イサミ ダッシュ,とべいさみ だっしゅ,Tobe Isami dash
飛べ!イサミメモリアル,とべいさみめもりある,Tobe! Isami Memorial
とべとべるんちゃん,Tobe tobe runtyan,
飛べない魔女,とべないまじょ,Not fiying magician
ドーベルマン刑事,どーべるまんでか,Doberman deka
トマトイプーのリコピン,Tomatoy poo no Lycopene,
トーマの心臓,とーまのしんぞう,Toma no Shinzo
泊まりにおいでよ♥,とまりにおいでよ,Tomari ni oide yo
富江,とみえ,Tomie
ドミトリーともきんす,Dormitory tomikinsu,
どみなのド!,Dominano Do!,
ドミニオン,DOMINION,
ドミノキック 並べられたドミノをキックしたらどうなるのかしら?,どみのきっく ならべられたどみのをきっくしたらどうなるのかしら,Domino kick
トミノの地獄,とみののじごく,Tomino no jigoku
トムソーヤ,Tom Sawyer,
ドームチルドレン,DOME CHILDREN,
ドメスティックな彼女,どめすてぃっくなかのじょ,Domestic na kanojo
とめはねっ!-鈴里高校書道部-,とめはねっ すずりこうこうしょどうぶ,Tomehane! Suzuri Koko Shodobu
巴がゆく!,ともえがゆく,Go to Tomoe
巴マミの平凡な日常,ともえまみのへいぼんなにちじょう,Tomoe Mami no heibon na nichijou
友食い教室,ともぐいきょうしつ,Tomogui Kyoushitsu
ドーモ君,どーもくん,Doumo-kun
ともしび,Lamplight,
トモダチゲーム,FRIENDS GAMES (Tomodachi game),
友達ごっこ,ともだちごっこ,Play friend
トモダチごっこ(ももち麗子),Tomodachi Gokko,
トモダチヅクリ,Tomodachi zukiri,
友達100人できるかな,ともだちひゃくにんできるかな,Tomodachi 100-nin Dekiru kana
トモダチログイン,Tomodachi log in,
ともだちロボットギタローくん,Tomodachi Robot Gitarou-kun,
ともだちをつくろう。,Tomodachi o tsukurou,
トモちゃんは女の子!,ともちゃんはおんなのこ,Tomo Chan Wa Onnanoko!
トモちゃんはすごいブス,Tomo chan ha sugoi busu.,
トモネン,Tomonenn,
友まっしぐら,ともまっしぐら,Tomomasshigura
智代アフター 〜Dear Shining Memories〜,ともよあふたーでぃあしゃいにんぐめもりーず,Tomoyo After -Dear Shining Memories-
土曜ランチ!,どようらんち,Saturday Lunch!
土曜ワイド殺人事件,どようわいどさつじんじけん,Saturday Wide Murder case
豊臣秀吉 -異本太閤記-,とよとみひでよし,Toyotomi Hideyoshi
トライアルライド,Trial Ride,
トライAンジェル,とらいあんじぇる,Totaianjaru
DRY&HEAVY,どらいあんどへびー,DRY &amp; HEAVY
トライガン,TRIGUN,
TRIGUN MAXIMAM(トライガン・マキシマム),とらいがんまきしまむ,TRIGUN MAXIMUM
TRIBAL12,とらいばる12,TRIBAL12
トライピース,TRIPEACE,
D-LIVE!!(ドライブ!!),どらいぶ,D-LIVE!!
トラウマイスタ,Traumeister,
ドラえもん,Doraemon,
ドラえもん百科,どらえもんひゃっか,Doraemon hyakka
ドラえもんふしぎ探検シリーズ,どらえもんふしぎたんけんしりーず,Doraemon Fushigi Tanken Series
ドラクゥーン 竜姫兵,どらくぅーんりゅうきへい,Dracoon
ドラグ恐竜剣,どらぐきょうりゅうけん,Dinosaur Sword DRAG
ドラゴノーツ -THE RESONANCE-,どらごのーつ ざれぞなんす,DRAGONAUT
龍眼〜ドラゴンアイ〜,どらごんあい,DRAGON EYE
恐竜アーミー おたすけ隊,どらごんあーみーおたすけたい,Dragon Army
ドラゴン騎士団,どらごんきしだん,Dragon Knights
ドラゴンクエストⅣ外伝(地獄の迷宮)〜ドラゴンクエスト短編集〜,どらごんくえすと4がいでん じごくのめいきゅう どらごんくえすとたんぺんしゅう,Dragon Quest 4 Supplementary Biography
