title,title_furigana,title_en
キヌ六,きぬろく,Kinuroku
木根さんの1人でキネマ,きねさんのひとりできねま,Kinesan no Hitori de Cinema
きのう何食べた?,きのうなにたべた,What did you eat yesterday?(Kinou nani tabeta)
キノの旅 -the Beautiful World-,きののたび ざびゅーてぃふるわーるど,Kino no tabi -the Beautiful World-
キノの旅 the Beautiful World(電撃大王版),きののたび ざびゅーてぃふるわーるど でんげきだいおうばん,Kino no Tabi -the Beautiful World- (Dengeki Daioh version)
キーパーコーチ 〜高橋陽一短編集〜,きーぱーこーち たかはしよういちたんぺんしゅう,Keeper coach
牙の旅商人 〜The Arms Peddler〜,きばのたびしょうにん,The Arms Peddler (Kiba no Tabishounin)
牙人,きばんど,Kibando
義風堂々 直江兼続-前田慶次 月語り-,ぎふうどうどう なおえかねつぐ まえだけいじ つきがたり,Gifuu Doudou Naoe Kanetsugu Maeda Keiji Tsukigatari
ギフコン,Gift Concierge (Gifukon),
ぎぶそん,Gibson,
Gift 〜under the rainbow〜,ぎふとあんだーざれいんぼー,Gift - under the rainbow -
ギフト± (ギフトプラマイ),ぎふとぷらまい,Gift plus minus (Gift puramai)
気分はもう戦争,きぶんはもうせんそう,Kibun Ha Mou Sensou
詭弁学派、四ツ谷先輩の怪談。,きべんがくは よつやせんぱいのかいだん,"Kiben Gakuha, Yotsuya Senpai no Kaidan"
きまぐれオレンジ☆ロード,きまぐれおれんじろーど,Kimagureorenziroodo
気まぐれコンセプト,きまぐれこんせぷと,A Capricious Concept
きまぐれ乗車券,きまぐれじょうしゃけん,Kimagurejoushaken
きまずい関係,きまずいかんけい,Bad Felling LOVE
KEYMAN THE HAND OF JUDGMENT,きーまんざはんどおぶじゃっじめんと,KEYMAN THE HAND OF JUDGMENT
君がいた夏,きみがいたなつ,Kimi ga ita natsu
君がいた夏 〜沖縄高校野球物語〜,きみがいたなつ おきなわこうこうやきゅうものがたり,Kimigaitanatsu okinawa koukou yakyuu monogatari
きみが心に棲みついた,きみがこころにすみついた,You always inhabit my heart (Kimi ga kokoro ni sumitsuita)
きみが心に棲みついたS,きみがこころにすみついたえす,You always inhabit my heart Sacrifice
君が死ぬ夏に,きみがしぬなつに,Kimi ga shinu natsu ni
キミキス after days,きみきす あふたーでいず,Kimikiss after days
キミキス 〜スウィートリップス〜,きみきす すうぃーとりっぷす,KimiKiss ~sweet lips~
キミキス -various heroines-,きみきす ばりあすひろいんず,Kimikiss -various heroines-
キミキス 〜lyrical contact〜,きみきす りりかるこんたくと,Kimikiss lyrical contact
君しかいらない,きみしかいらない,Only You
君死ニタマフ事ナカレ,きみしにたもうことなかれ,Kimi Shi ni Tamou Koto Nakare
君だけをみつめてる,きみだけをみつめてる,Kimi dake o mitsumeteru
ギミック,Gimic,
きみといると,Kimi to Iru to,
君とガッタメラータ!,きみとがっためらーた,Kimi to Gattamelata
君と紙ヒコーキと。,きみとかみひこーきと,Kimi to kamihikouki to
君とスキャンダル!,きみとすきゃんだる,Kimito skandaru
君と100回目の恋,きみとひゃっかいめのこい,Kimi to Hyakkaime no koi
君と僕。,きみとぼく,You and I
君と僕のアシアト〜タイムトラベル春日研究所〜,きみとぼくのあしあとたいむとらべるかすがけんきゅうじょ,Kimi to boku no ashiato time travel kasuga kenkyuujo
君と僕の街で,きみとぼくのまちで,You and I town
きみどりみどろあおみどろ,Kimidori midoro aomidoro,
君に愛されて痛かった,きみにあいされていたかった,Kimi Ni Aisarete Itakatta
君に届け,きみにとどけ,Kimi ni Todoke
キミにともだちができるまで。,Wishing you to find the true friend.,
君にホールド・アップ!,きみにほーるどあっぷ,Kimi ni hold up!
キミのいる場所,きみのいるばしょ,Kimi no iru basho
君のいる町,きみのいるまち,Kimi no iru machi
きみのカケラ,Kimi no Kakera,
きみのことすきなんだ,Kiminokoto sukinannda,
きみのことば,Kimi no Kotoba,
キミと死体とボクの解答,きみのしたいとぼくのかいとう,Kimi no Shitai to Boku no Kaitou
君の膵臓をたべたい,きみのすいぞうをたべたい,Kimi no suizou o tabetai
姫のためなら死ねる,きみのためならしねる,Kimi no tame nara shineru
君の手がささやいている,きみのてがささやいている,Kimi no Te ga Sasayaite Iru
君の友だち,きみのともだち,Your friends
君のナイフ,きみのないふ,Kimi no knife
君の名は。,きみのなは,Your name.
君の名は。Another Side:Earthbound,きみのなは あなざーさいどあーすばうんど,Your name. Another Side:Earthbound
君は青空の下にいる,きみはあおぞらのしたにいる,Kimi ha aozora no sita ni iru
君は男の娘。,きみはおとこのこ,Kimi Ha Otokonoko
君は008,きみはだぶるおーえいと,YOU ARE DOUBLE 0 EIGHT
きみはノルン,You are Norun,
きみはペット,Ramps Like Us,
君は淫らな僕の女王,きみはみだらなぼくのじょおう,Kimi ha Midara na boku no joou
キミを侵略せよ!,きみをしんりゃくせよ,Kimi o shinryaku seyo!
君を回したい。,きみをまわしたい,Kimi wo mawashitai.
KIMURA,きむら,Kimura
キムンカムイ,KIMUNKAMUI,
鬼滅の刃,きめつのやいば,Kimetsu no yaiba
キメラ,Kimera,
キメラ ファイナルクロニクル,Kimera final chronicle,
キメルのYOYO!,きめるのよーよー,Kimeru no YOYO!
鬼面帝国,きめんていこく,Kimenteikoku
きもち満月(フルムーン),きもちふるむーん,Mind of full moon
きものなでしこ,Kimono nadeshiko,
逆運命の人,ぎゃくうんめいのひと,Gyaku Unmei no hito
虐殺器官,ぎゃくさつきかん,Genocidal Organ
