title,title_furigana,title_en
ジュウドウズ,Judos,
柔道部物語,じゅうどうぶものがたり,JUDO-BU MONOGATARI
柔道放物線,じゅうどうほうぶつせん,Judo Houbutsusen
12月生まれの少年,じゅうにがつうまれのしょうねん,12gatsu umare no shonen
12歳。〜コクハク〜,じゅうにさい こくはく,Twelve age of the confession
12色物語,じゅうにしょくものがたり,12syoku monogatari
十二大戦,じゅうにたいせん,Juuni taisen
十二秘色のパレット,じゅうにひそくのぱれっと,Juuni Hisoku no Paretto
12連休,じゅうにれんきゅう,12 Renkyuu
十 〜忍法魔界転生〜,じゅう にんぽうまかいてんせい,Ju Ninpo Makai Tensho
重版出来!(じゅうはんしゅったい!),じゅうはんしゅったい,Juuhan shuttai
終末の天気,しゅうまつのてんき,Shuumatsu no Tenki
終末のハーレム,しゅうまつのはーれむ,World's end harem
終末のハーレム ファンタジア,しゅうまつのはーれむ ふぁんたじあ,World's end harem Fantasia
終末のラフター,しゅうまつのらふたー,Worlds end Laughter
ジュウマン,Juuman,
14歳,じゅうよんさい,14 sai
14歳の恋,じゅうよんさいのこい,14 sai no koi
衆楽苑,しゅうらくえん,Shurakuen
SUGAR(シュガー),しゅがー,Sugar
呪街,じゅがい,Jugai
樹海少年ZOO1,じゅかいしょうねんずーいち,Jukai Shonen Zooichi (Zooichi the Jungle Boy)
シュガシュガルーン,Sugar Sugar Rune,
シュガー・ダーリン 家庭内片思い,しゅがーだーりん かていないかたおもい,Sugar Darling
シュガービーチ,Sugar beach,
シュガー☆ファミリー,しゅがーふぁみりー,Suger family
シュガープリンセス,Suger Perincess,
シュガーレス,SUGARLESS,
塾師べんちゃん,じゅくしべんちゃん,Juku-shi Ben-chan
縮小チーム石田,しゅくしょうちーむいしだ,Shukushou team ISHIDA
塾生★碇石くん,じゅくせいいかりいしくん,Jukusei Ikariishi Kun
受験の帝王,じゅけんのていおう,Juken No Teiou
しゅごキャラ!,Shugo Chara!,
呪術廻戦,じゅじゅつかいせん,Jujutsu Kaisen
主将!!地院家若美,しゅしょうちいんけわかみ,Captain!! Chiinke Wakami
シュセンドー,Shusendo,
STEINS;GATE(シュタインズ・ゲート),しゅたいんずげーと,STEINS;GATE
STEINS;GATE 哀心迷図のバベル,しゅたいんずげーと あいしんめいずのばべる,STEINS;GATE Aishinmeizu no Babel
STEINS;GATE 恩讐のブラウニアンモーション,しゅたいんずげーと おんしゅうのぶらうにあんもーしょん,Steins;Gate Onshuu no Brownian Motion
STEINS;GATE 史上最強のスライトフィーバー,しゅたいんずげーと しじょうさいきょうのすらいとふぃーばー,Steins;Gate Shijou Saikyou no Slight Fever
しゅたいんず・げーと!,STEINS;GATE! nini,
STEINS;GATE 比翼恋理のスイーツはにー,しゅたいんずげーと ひよくれんりのすいーつはにー,Steins;Gate - Hiyoku Renri no Sweets Honey
STEINS;GATE 亡環のリベリオン,しゅたいんずげーと ぼうかんのりべりおん,STEINS;GATE Boukan no Rebellion
Judas,じゅーだす,Judas
シューダン!,Shuudan!,
出陣!!ムショ高排球軍,しゅつじんむしょこうはいきゅうぐん,Shutsujin!!Mushokou Haikyuugun
じゅっTEN!,じゅってん,Jutten
しゅっぱつ、進吾!!,しゅっぱつ しんご,"Departure,Shingo!! ( Shuppatsu Shingo!! )"
シューティング流星(スター),しゅーてぃんぐすたー,Shooting star
シューティングスタービバップ,ShootingStar Bebop,
手天童子,しゅてんどうじ,SHUTENDOUJI
酒呑☆ドージ,しゅてんどーじ,Syuten douji
シュート!(シリーズ),Shoot!,
シュート! 〜蒼きめぐり逢い〜(第二部),しゅーと あおきめぐりあい,Shoot! Aoki Meguri Ai
シュート! 〜熱き挑戦〜(第三部),しゅーと あつきちょうせん,Shoot Atsuki chousen
シュート! 〜新たなる伝説〜(第四部),しゅーと あらたなるでんせつ,Shoot Aratanaru Densetsu
シュート! 久保嘉晴の伝説,しゅーと くぼよりはるのでんせつ,Shoot Kubo Yoshiharu No Densetsu
JUDOしてっ!,じゅーどーしてっ,JUDO shite!
シュート!(第一部),Shuuto,
シュトヘル,Shutoheru,
シュナの旅,しゅなのたび,The Journey of Shuna
朱に赤,しゅにあか,Shu ni Aka
ジュニオール,JUNIOR,
主任がゆく!,しゅにんがゆく,Shunin ga yuku!
主任の一ノ瀬さん,しゅにんのいちのせさん,Shunin no Ichonose san
しゅばりえーる,Chevaliere,
シューピアリア,Superior,
ジュブナイル,Juvenile,
呪法解禁!!ハイド&クローサー,じゅほうかいきんはいどあんどくろーさー,Juhou kaikin haido and kurousar
しゅーまっは,Shumahha,
シュマリ,Syumari,
趣味じゃない園芸,しゅみじゃないえんげい,Shumi janai engei
寿命を買い取ってもらった。一年につき、一万円で。,じゅみょうをかいとってもらった いちねんにつきいちまんえんで,"Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de"
シュメール星人,しゅめーるせいじん,Shumerian
ジュラシック・パーク,Jurassic Park,
修羅の棺,しゅらのひつぎ,Sura's coffin
修羅の門,しゅらのもん,Shura No Mon
修羅の門異伝 ふでかげ,しゅらのもんいでん ふでかげ,Shura no Mon Iden Hudekage
修羅の門 第弐門,しゅらのもん だいにもん,Shura no mon second gate
Juliet(ジュリエット),じゅりえっと,Juliet
手裏剣トンマ,しゅりけんとんま,Shuriken Tomma
しゅるるるシュールマン,Shuururu Shuuruman,
シュルルン雪子姫ちゃんfeat.ドロロンえん魔くん,しゅるるんゆきこひめちゃんふぃーちゃりんぐどろろんえんまくん,Shururun Yukikohimechan feat. Dororon Enmakun
JUN,じゅん,Jun
ジュン (石ノ森章太郎版),JUN (Ishinomori Shoutarou),
春期限定いちごタルト事件,しゅんきげんてきいちごたるとじけん,Shunki Gentei Ichigotaruto Jiken
純喫茶のこりび,じゅんきっさのこりび,Junkissa Nokoribi
純潔のS子ちゃん。,じゅんけつのえすこちゃん,Junketsu no S ko chan
純潔のマリア,じゅんけつのまりあ,Junketsu no Maria
純情カレンな俺達だ!,じゅんじょうかれんなおれたちだ,Junjou karen na oretachi da
純情闘争,じゅんじょうとうそう,Junjou tousou
純情パイン,じゅんじょうぱいん,Junjou pine
純情花マルGIRL,じゅんじょうはなまるがーる,Junjoh Hanamaru GIRL
純真ミラクル100%,じゅんしんみらくる100ぱーせんと,Junshin miracle 100%
純粋培養閲覧図,じゅんすいばいようえつらんず,Pure culture project
純粋欲求系リビどる,じゅんすいよっきゅうけいりびどる,Type pure desire libi-dol (Junsui yokkyuu kei ribidoru)
蠢太郎,じゅんたろう,JUNTARO
順ちゃんのオーエン歌,じゅんちゃんのおーえんか,Jun chan No Ouenka
純とかおる,じゅんとかおる,Jun To Kaoru
純生キッド,じゅんなまきっど,Jun Nama Kid
純のスマッシュ,じゅんのすまっしゅ,Jun no smash
ジューンフレンド,June friend,
旬〜味彩の匠〜,しゅん みさいのたくみ,Shun Misai Np Takumi
JOE,じょー,Joe
ショーアップハイスクール,SHOW UP HIGH SCHOOL,
将,しょう,SHOU
ショウUP,しょうあっぷ,Show up
嬢王,じょうおう,Jouou
女王様がいっぱい,じょうおうさまがいっぱい,Jyoosamagaipai
嬢王 Virgin - 六本木NightGP partII -,じょうおうばーじんろっぽんぎないとぐらんぷりぱーと2,Jooh Virgin Roppongi Night GP Part II
小学館版 学習まんが はじめての日本の歴史,しょうがくかんばん がくしゅうまんが はじめてのにほんのれきし,Hajimete no Nihon no Rekishi
小学生ドクターシグマ,しょうがくせいどくたーしぐま,Primary schoolchild doctor Sigma
小学生ホストポチ,しょうがくせいほすとぽち,Shougakusei host Pochi
小学生もゆるくない。,しょうがくせいもゆるくない,Shougakusei mo yurukunai
小学ににゃんせい,しょうがくににゃんせい,Shogaku Ninyansei
城下町のダンデライオン,じょうかまちのだんでらいおん,Joukamachi no Dandelion
召喚王レクス(MOZ 召喚王レクスII),しょうかんおうれくす,Summons king Rekusu
召喚獣になる!,しょうかんじゅうになる,Shokanjyu ni naru
将棋の子,しょうぎのこ,Syougi No Ko
将棋の渡辺くん,しょうぎのわたなべくん,Shougi no Watanabe-kun
将棋めし,しょうぎめし,Meals shogi player loved
蹴球少女,しょうきゅうしょうじょ,FOOTBALL GIRL
上京アフロ田中,じょうきょうあふろたなか,Jokyo Afro Tanaka
SHOGUN,しょうぐん,SHOGUN
笑劇オンエア!!流星のロックメ〜ン,しょうげきおんえあ りゅうせいのろっくめーん,Shogeki on air ryuusei no rockmen
小煌女,しょうこうじょ,A twinkle little princess
将国のアルタイル,しょうこくのあるたいる,Shoukoku no Altair
将国のアルタイル嵬伝 嶌国のスバル,しょうこくのあるたいるがいでん とうこくのすばる,Shoukoku no altair gaiden toukoku no Subaru
小国のアルタイルさん,しょうこくのあるたいるさん,Shoukoku no altair san
翔子の事件簿,しょうこのじけんぼ,Shouko no jikenbo
正直不動産,しょうじきふどうさん,Shoujiki Fudousan
常住戦陣!! ムシブギョー,じょうじゅうせんじん むしぶぎょー,Joujuusenjin!! Mushibugyou
常習盗賊改め方 ひなぎく見参!,じょうしゅうとうぞくあらためがた ひなぎくけんざん,Joushuu touzoku aratamegata Hinagiku kenzan!
少女回路,しょうじょかいろ,Shoujo Kairo
少女革命ウテナ,しょうじょかくめいうてな,Shoujo kakumei utena
少女カフェ,しょうじょかふぇ,Shoujo cafe
少女奇談まこら,しょうじょきだんまこら,MAKORA
少女芸人トリオ ごるもあ,しょうじょげいにんとりお ごるもあ,Shoujo Geinin Trio Golmoa
少女公団アパートメント,しょうじょこうだんあぱーとめんと,Girls in Housing Developments (Shoujo Koudan Apartment)
少女鮫,しょうじょざめ,Girls shark
少女終末旅行,しょうじょしゅうまつりょこう,SHOJO SHUMATSU RYOKO
少女少年,しょうじょしょうねん,Shoujo Shounen
少女政府 ベルガモット・ドミニオンズ,しょうじょせいふ べるがもっとどみにおんず,Shoujo seifu
少女素数,しょうじょそすう,Syoujo Sosuu
少女たちは荒野を目指す とりなくうた,しょうじょたちはこうやをめざす とりなくうた,Shoujo tachi wa kouya o mezasu Tori naku uta
少女探偵 金田はじめの事件簿,しょうじょたんていかねだはじめのじけんぼ,THE KNDI FILES:A CASE CHRONICLE OF A YOUNG PRIVATE DETECTIVENESS
少女椿,しょうじょつばき,Shoujo Tsubaki
少女ファイト,しょうじょふぁいと,Shoujo fight
少女不十分,しょうじょふじゅうぶん,Shoujo Fujuubun
少女漫画,しょうじょまんが,Shojo manga
少女恋愛変異,しょうじょれんあいへんい,Shojo Renai Henni
将太の寿司(将太の寿司 全国大会編),しょうたのすし,Syouta no sushi
将太の寿司2 World Stage,しょうたのすし2 わーるどすてーじ,Shota's sushi 2
聖徳太子,しょうとくたいし,Shoyokutaishi
湘南グラフィティ,しょうなんぐらふぃてぃ,Shounan Graffiti
湘南純愛組!,しょうなんじゅんあいぐみ,Shounan junai gumi
湘南食堂,しょうなんしょくどう,Shonan Shokudou
SHONAN セブン,しょうなんせぶん,Shonan Seven
湘南爆走族,しょうなんばくそうぞく,SYOUNANBAKUSOUZOKU
娼年(しょうねん),しょうねん,Shounen
少年アシベ,しょうねんあしべ,Syounen Asibe
少年エスパーねじめ,しょうねんえすぱーねじめ,Syounenesupaanezime
少年王に白い雲,しょうねんおうにしろいくも,Shounen ou ni shiroi kumo
少年守護神,しょうねんがーでぃあん,Shounen Guardian
少年ケニヤ,しょうねんけにや,Shounen Kenya
少年西遊記,しょうねんさいゆうき,Shonen saiyuki
少年時代,しょうねんじだい,Shonen Jidai
少年疾駆,しょうねんしっく,Shounen Shikku
症年症女,しょうねんしょうじょ,Shounen Shoujo
少年少女は欲情する,しょうねんしょうじょはよくじょうする,Syounen Syoujo ha yokujou suru
少年少女漂流記,しょうねんしょうじょひょうりゅうき,Description of boys and girls drifting
少年☆少女☆レアカード,しょうねんしょうじょれあかーど,Shounen shoujo rare card
少年児雷也,しょうねんじらいや,Shonen jiraiya
少年進化論,しょうねんしんかろん,Boys the theory of evolution
少年台風,しょうねんたいふーん,Shounen Typhoon
少年たちのいるところ,しょうねんたちのいるところ,Where the Boys Are
少年探偵 犬神ゲル,しょうねんたんていいぬがみげる,Shonen Tantei Inugami Geru
少年探偵彼方 ぼくらの推理ノート(シリーズ),しょうねんたんていかなた ぼくらのすいりのーとしりーず,Shonen Tantei Kanata Bokura no Suiri no Note (Series)
少年探偵 狩野俊介,しょうねんたんてい かのしゅんすけ,Shonen Tantei Kano Shunsuke
少年探偵Q,しょうねんたんていきゅう,Boy detective Q
少年探偵ロック・ホーム,しょうねんたんてい ろっくほーむ,Shonen tantei Rock Home
少年同盟,しょうねんどうめい,Shounen doumei
少年忍者バサラくん,しょうねんにんじゃばさらくん,NINJA BOY BASARA
少年忍者部隊月光,しょうねんにんじゃぶたいげっこう,Shounen ninja butai Gekkou
少年濡れやすく恋成りがたし,しょうねんぬれやすくこいなりがたし,Shounen Nure Yasuku Koi Nari Gatashi
少年ノート,しょうねんのーと,Days of Evanescence (Shounen note)
少年は荒野をめざす,しょうねんはこうやをめざす,Shounen Ha Kouya Wo Mezasu
少年ビックリマンクラブ,しょうねんびっくりまんくらぶ,Boys Bikuriman Club
少年プリンセス,しょうねんぷりんせす,Putri Harimau Nao
少年魔法士,しょうねんまほうし,THE YOUNG MAGICIAN
少年無宿 シンクロウ,しょうねんむじゅく しんくろう,Shonen Mujuku Shinkuro
少年よギターを抱け,しょうねんよぎたーをいだけ,Shounen Yo Gitaa o Idake
少年よ、大地をいだけ!どろんこ7,しょうねんよ だいちをいだけ どろんこ7,Doronko 7
少年よラケットを抱け,しょうねんよらけっとをいだけ,Shounen yo Racket wo Idake
少年ラケット,しょうねんらけっと,Shounen Racket
少年リーダム 〜友情・努力・勝利の詩〜,しょうねんりーだむ ゆうじょうどりょくしょうりのうた,READOM
少年Y,しょうねんわい,Shounen Y
翔の伝説,しょうのでんせつ,Shou no densetsu
SHOW BY ROCK!! BUD VIRGIN LOGIC ひみつの因果律量法則!アイレーンちゃん様,しょうばいろっくばっどばーじんろじっく ひみつのいんがりつりょうほうそく あいれーんちゃんさま,SHOW BY ROCK!! BUD VIRGIN LOGIC Himitsu no Ingaritsu Housoku Airen chan sama
正平記,しょうへいき,Shouhei Ki
翔丸,しょうまる,Show-maru
賞味期限あり!!,しょうみきげんあり,Shoumi kigen ari!!
縄文物語 わのきなとあぐね,じょうもんものがたり わのきなとあぐね,Jomon stories Wanokina and Agune
将来的に死んでくれ,しょうらいてきにしんでくれ,Syourai Teki Ni Shinde Kure
ショーリ!!,SYOURI,
小惑星に挑む,しょうわくせいにいどむ,Challenge asteroids
昭和元禄落語心中,しょうわげんろくらくごしんじゅう,Shouwa genroku rakugo shinjyu
昭和天皇物語,しょうわてんのうものがたり,Shouwa Tennou Monogatari
性悪猫,しょうわるねこ,Syouwaru neko
女王騎士物語,じょおうきしものがたり,Saga of Queen Knight (Jouou Kishi Monogatari)
女王様の絵師,じょおうさまのえし,Joousama no eshi
女王の花,じょおうのはな,Joou no Hana
女王蜂〜Vampire Queen Bee〜,じょおうばち ばんぱいあくいーんびー,Vampire Queen Bee
女王陛下の補給線,じょおうへいかのほきゅうせん,Joou heika no hokyuusen
JOKER,じょおかあ,JOKER
女媧 〜JOKER〜(大西巷一版),じょーかー,JOKER(Onishi Kouichi version)
しょーがくせいのあたまのなか,Shogakusei no atama no naka,
JOKE:ЯR'S(ジョーカーズ),じょーかーず,Joke:rr's
諸葛孔明 (久松文雄版),しょかつこうめい ひさまつふみおばん,SHOKATSU KOUMEI
ジョカトーレ,Giocatore,
ジョギリ屋ジョーがやって来る,じょぎりやじょーがやってくる,Jogiriya Joe ga yatte kuru
職業・殺し屋。,しょくぎょうころしや,Shokugyo koroshiya
食キング,しょくきんぐ,Shoku King
食戟のソーマ,しょくげきのそーま,Shokugeki no soma
食戟のソーマ L'etoile-エトワール-,しょくざいのそーまえとわーる,Shokugeki no soma Letoile
食卓の騎士,しょくたくのきし,Shokutaku no Kishi
職人尽百景,しょくにんづくしひゃっけい,Ioo stories of Japanese craftsmen
食の軍師,しょくのぐんし,Schemer of the meal
女クラのおきて,じょくらのおきて,Jokura no okite
喰猟教室,しょくりょうきょうしつ,Syokuryou kyousitsu
食糧人類 ーStarving Anonymousー,しょくりょうじんるい,SyokuryouJinrui Starving Anonymous
処刑は3時におわった,しょけいはさんじにおわった,Shokei ha 3ji ni owatta
"ショコラ~maid cafe“curio""",しょこら めいどかふぇ きゅりお,Chocolate -maid cafe''curio''
女子アナ魂 〜こはるON AIR〜,じょしあなだましいこはるおんえあー,Joshi-Announcer Damashii
ジョージィ!,Georgie!,
女子会QUEST,じょしかいくえすと,Joshikai QUEST
女子かう生,じょしかうせい,Joshi kau sei
ジョージ君の人間図鑑,じょーじくんのにんげんずかん,George-kun no Ningenzukan
女子高生 〜Girls-High〜,じょしこうせいがーるずはい,GIRL'S HIGH
女子高生 Girls-Live,じょしこうせい がーるずらいぶ,Jyosikousei Girls-Live
女子高生チヨ(64),じょしこうせいちよろくじゅうよん,Joshikousei Chiyo
女子高生に殺されたい,じょしこうせいにころされたい,Joshikousei ni korosaretai (I want to be murdered by a high school girl)
女子高生のつれづれ,じょしこうせいのつれづれ,Joshikousei no tsuredure
JJM 女子柔道部物語,じょしじゅうどうぶものがたり,JJM Joshi Juudoubu Monogatari
女子小学生はじめましたP!,じょししょうがくせいはじめましたぴー,Joshishougakusei hajimemashita
女子大生家庭教師濱中アイ,じょしだいせい かていきょうし はまなかあい,Josidaisei Kateikyousi Hamanaka Ai
女子大生生活様式,じょしだいせいせいかつようしき,JD Lifestyle (Joshidaisei Seikatsu Youshiki)
じょしもん,Joshimon,
ジョジョの奇妙な冒険 ダイヤモンドは砕けない (第四部 東方仗助),じょじょのきみょうなぼうけん 4 だいやもんどはくだけない,JoJo's Bizarre Adventur: Diamond is not Crash
ジョジョの奇妙な冒険 ファントムブラッド (第一部 ジョナサン・ジョースター - その青春 -),じょじょのきみょうなぼうけん 1 ふぁんとむぶらっど,JoJo's Bizarre Adventure Chapter 1
ジョジョの奇妙な冒険 スターダストクルセイダース(第三部 空条承太郎 - 未来への遺産 -),じょじょのきみょうなぼうけん 3 すたーだすとくるせいだーす,JoJo's Bizarre Adventure: Stardust Crusaders
ジョジョの奇妙な冒険 黄金の風(第五部 ジョルノ・ジョバァーナ - 黄金なる遺産 -),じょじょのきみょうなぼうけん 5 おうごんのかぜ,JoJo's Bizarre Adventure: VENTO AUREO
ジョジョの奇妙な冒険 ストーンオーシャン(第六部 空条徐倫 ―『石作りの海』),じょじょのきみょうなぼうけん 6 すとーんおーしゃん,JoJo's Bizarre Adventure Chapter 6
ジョジョの奇妙な冒険 ジョジョリオン,じょじょのきみょうなぼうけん 8 じょじょりおん,JoJo's Bizarre Adventure Chapter 8: Jojorion
ジョジョの奇妙な冒険 戦闘潮流 (第二部 ジョセフ・ジョースター - その誇り高き血統 -),じょじょのきみょうなぼうけん せんとうちょうりゅう,JoJo's Bizarre Adventure: Battle Tendency
ショショリカ,ShoShorika,
じょしらく,JOSHIRAKU,
女声男子,じょせいだんし,Josei danshi
ジョーダンじゃないよ!,I am not Jordan!,
ショッキングBOY,しょっきんぐぼーい,Shocking BOY
ショッキングボーイEX(エクス),しょっきんぐぼーい えくす,Shocking BOY EX
SHOOK UP!,しょっくあっぷ,Shook Up
ショック・サイエンスR,しょっくさいえんすりたーん,SHOCK SCIENCE RETURN
しょっぴんブギ,Shopping boogie,
女帝の手記 孝謙・称徳天皇物語,じょていのしゅきこうけんしょうとくてんのうものがたり,Jotei no shuki kouken &amp; shotoku tenno monogatari
ショートカッツ,Short cuts,
ショートソング,Short song,
ショート・ピース,Short peace,
ショート・プログラム,SHORT PROGRAM,
ジョバレ,THE VOLLEYBALL GIRLS (JOBARE),
ショー☆バン,しょーばん,Sho Ban
JOB&JOY,じょぶあんどじょい,JOB &amp; JOY
しょぼしょぼマン,Shoboshoboman,
ショムニ,Shomu Ni,
ジョーモンCEO,じょーもんしーいーおー,Jomon CEO
女流飛行士マリア・マンテガッツァの冒険,じょりゅうひこうしまりあまんてがっつあのぼうけん,Woman Pilot Adventure of Marta Menegatti
しょんぼり温泉,しょんぼりおんせん,Shonbori onsen
地雷震,じらいしん,JIRAISHIN
地雷震 ディアブロ,じらいしん でぃあぶろ,Jiraishin Diablo
地雷屋 アフガニスタン編,じらいや あふがにすたんへん,JIRAIYA (Afghanistan)
白井弓子初期短篇集,しらいゆみこしょきたんぺんしゅう,Collection of Yumiko Shirai initial short pieces
白砂村,しらすなむら,Shirasunamura
しらたま!,Shiratama,
しらたまくん,Shiratamakun,
白鳥麗子でございます!(シリーズ),しらとりれいこでございます,Shiratori Reiko De Gozaimasu!
白縫,しらぬい,Shiranui
白姫抄,しらひめしょう,Shirahime-Syo
白雪ぱにみくす!,しらゆきぱにみくす,Shirayuki Panimix!
白雪姫と7人の囚人,しらゆきひめとななにんのしゅうじん,Snowwhite and seven prisoner
シリウスの痕,しりうすのきずあと,CICATRICE the SIRIUS
私立味狩り学園,しりつあじかりがくえん,Shiritsu Ajikari Gakuen
私立荒磯高等学校生徒会執行部,しりつあらいそこうとうがっこうせいとかいしっこうぶ,Private ARAISO highschool class meeting execution department
私立ガンダム学園,しりつがんだむがくえん,Shiritsu Gundam gakuen
私立極道高校,しりつきわめみちこうこう,KIWAMEMICHI High Scool
私立極道高校2011,しりつきわめみちこうこう2011,Shiritsu Kiwamemichi koukou 2011
私立ジャスティス学園,しりつじゃすてぃすがくえん,Shiritsu Justice Gakuen
市立鋳銭司学園高校放送部,しりつしゅぜんじがくえんこうこうほうそうぶ,Shiritsu Shuzenji gakuen koukou housoubu
私立星城学園きらりん寮,しりつせいじょうがくえんきらりんりょう,Shiritsu Seijou gakuen Kirarin ryou
私立探偵濱マイク,しりつたんていはままいく,Detective Mike Hama (Shiritsu Tantei Ham Mike)
私立探偵レイモンド,しりつたんていれいもんど,Deveroper Raimond
私立T女子学園,しりつてぃーじょしがくえん,SHIRITSU T JOSHIGAKUEN
私立はかない学園,しりつはかないがくえん,Shiritsu hakanai gakuen
私立樋渡高校COMICS,しりつひわたしこうこうこみっくす,Siritu hiwats koukou comics
私立ポセイドン学園高等部,しりつぽせいどんがくえんこうとうぶ,Private Poseidon Highschool
シルクロード少年ユート,しるくろーどしょうねん ゆーと,SILK ROAD KIDS YUTO
しるバ.,しるば,Shiruba
シルバークロス,Siruver cross,
シルバークライムの物語,しるばーくらいむのものがたり,Tales of Silver-climb
知る辺の道,しるべのみち,Shirube no Michi
白い戦士ヤマト,しろいせんしやまと,Shiroi Senshi Yamato
白いパイロット,しろいぱいろっと,White pirot
白い魔女,しろいまじょ,Shiroi Majo
素人のウチが10日間で漫画原稿を完成させる話,しろうとのうちがとおかかんでまんがげんこうをかんせいさせるはなし,Shirouto no uchi ga tookakan de manga genkou o kansei saseru hanashi
獅狼ラビット,しろうらびっと,Shirou Rabbit
しろがねの鴉,しろがねのからす,The Silvery Crow (Shirogane No Karasu)
銀の聖者 北斗の拳 トキ外伝,しろがねのせいじゃほくとのけんときがいでん,Hokuto no Ken Toki Gaiden
銀のニーナ,しろがねのにーな,Silver Nina
白銀ヴァンガード,しろがねばんがーど,Platinum vanguard (Shirogane vanguard)
白くじゃくの歌,しろくじゃくのうた,Shiro kujaku no uta
しろくまカフェ,Sirokumacafe,
シロクマ先生,しろくませんせい,Shirokumasensei
シロクマと不明局,しろくまとふめいきょく,Shirokuma to fumei kyoku
しろのあお,Shironoao,
白バイファイター夢之丞変化,しろばいふぁいたー ゆめのじょうへんげ,Yumenojoh Henge
SHIROBAKO〜上山高校アニメーション同好会〜,しろばこ かみやまこうこうあにめーしょんどうこうかい,SHIROBAKO Kamiyama koukou animation doukoukai
白旗の少女,しろはたのしょうじょ,Girl of the flag of surrender
シロベ,Shirobe,
白星のギャロップ,しろぼしのぎゃろっぷ,Shiroboshi no Gallop
しわあせ,Shiwaase,
JIN-仁-,じん,JIN
親愛なる殺し屋様,しんあいなるころしやさま,Shinai naru koroshiya sama
親愛なる僕へ 殺意をこめて,しんあいなるぼくへさついをこめて,My dearest self with malice aforethought
新アタックNo.1,しん あたっくなんばーわん,New Attack Number One
新暗行御史,しんあんぎょうおんし,SHIN ANGYO ONSHI
真・異種格闘大戦,しん いしゅかくとうたいせん,SHIN ISHU KAKUTOUTAISEN
心因性メンタルマーメイド,しんいんせいめんたるまーめいど,Shininsei mental mermaid
新宇宙戦艦ヤマト,しんうちゅうせんかんやまと,New Space Battleship Yamato (New Space Cruiser Yamato)
新MS戦記 機動戦士ガンダム短編集,しんえむえすせんき きどうせんしがんだむたんぺんしゅう,New MS War Chronicles Mobile Suit GUNDAM Short Stories
新・男樹,しん おとこぎ,New Otokogi (Shin Otokogi)
真!!男塾,しんおとこじゅく,Shin Otokojuku
新・おらが村,しんおらがむら,Shin Oragamura
身海魚,しんかいぎょ,SHINKAIGYO
深海魚のアンコさん,しんかいぎょのあんこさん,Shinkaigyo no Anko san
新海綴の読解録,しんかいつづりのどっかいろく,Shinkai Tsuzuri no dokkairoku
新海底軍艦 巨鋼のドラゴンフォース,しんかいていぐんかんきょこうのどらごんふぉーす,SuperAtragon DoragonForce
新・仮面の忍者赤影,しんかめんのにんじゃあかかげ,New Akakage
真・餓狼伝,しん がろうでん,Shin Garouden
新河原崎超一郎,しん かわらざきちょういちろう,ShinKawarazaki Chouichirou
真贋オークショニア,しんがんおーくしょにあ,Shingan Auctioneer
新感覚癒し系魔法少女ベホイミちゃん,しんかんかくいやしけいまほうしょうじょべほいみちゃん,Shin Kankaku Iyashi kei Maho Shojo Behoimi chan
新幹線変形ロボ シンカリオン,しんかんせんへんけいろぼ しんかりおん,Shinkansen Change Robo Shinkalion
ジンキ -人機-,じんき,JINKI
仁義アルパカ,じんぎあるぱか,Jingi Alpaca
ZINGY,じんぎぃ,ZINGY
JINKI:EXTEND (ジンキ・エクステンド),じんきえくすてんど,JINKI: EXTEND
新機動戦記ガンダムW EPISODE ZERO,しんきどうせんきがんだむういんぐえぴそーどぜろ,New Mobile Report Gundam Wing EPISODE ZERO
新機動戦記ガンダムW Endless Waltz,しんきどうせんきがんだむういんぐえんどれすわるつ,New Mobile Report Gundam Wing: Endless Waltz
新機動戦記ガンダムW Endless Waltz 〜敗者たちの栄光〜,しん きどうせんきがんだむ ういんぐ えんどれすわるつ はいしゃたちのえいこう,NEW MOBILE REPORT GUNDAM WING: Endless Waltz -The Glory of Losers
新機動戦記ガンダムW G-UNIT,しんきどうせんきがんだむういんぐがいでん じーゆにっと,Gundam W Dual Story: G-UNIT
新機動戦記ガンダムW (ときた洸一版),しん きどうせんきがんだむ ういんぐ ときたこういちばん,NEW MOBILE REPORT GUNDAM WING: Tokita Kouithi
新機動戦記ガンダムW BATTLEFIELD OF PACIFIST,しんきどうせんきがんだむういんぐばとるふぃいるどおぶぱしふぃすと,New Mobile Report Gundam Wing Battlefield of Pacifist
新機動戦記ガンダムW (冬凪れく版),しん きどうせんきがんだむ ういんぐ ふゆなぎれくばん,NEW MOBILE REPORT GUNDAM WING: Fuyunagi Reku
新機動戦記ガンダムW BLIND TARGET,しんきどうせんきがんだむうぃんぐぶらいんどたーげっと,New Mobile Report Gundam Wing Blind Target
シンギュラー,SINGULAR,
シンギュラリティは雲をつかむ,しんぎゅらりてぃはくもをつかむ,Shingyurarithi ha Kumo o Tsukamu
神曲奏界ポリフォニカ カーディナル・クリムゾン,しんきょくそうかいぽりふぉにか かーでぃなるくりむぞん,Shinkyoku Sokai Polyphonica cardinal Crimson
新巨人の星,しんきょじんのほし,Shin Kyojin No Hoshi
蜃気郎,しんきろう,SHINKIROU
蜃気楼帝国,しんきろうていこく,Shinkirou teikoku
Sink,しんく,Sink
新クレヨンしんちゃん,しんくれよんしんちゃん,New crayon Shinchan
