title,title_furigana,title_en
ポジティブ先生 石黒正数短編集2,ぽじてぃぶせんせい いしぐろまさかずたんぺんしゅう2,Positive sensei Ishiguro Masakazu tanpenshuu
星の案内人,ほしのあんないにん,Guide of the star
星のウィッチ,ほしのうぃっち,The Witch in the ARTEMIS
星の王子さま(漫☆画太郎版),ほしのおうじさま まんがたろうばん,Hoshi no Ouji-sama by Gatarou Man
星のカービィ (さくま良子版),ほしのかーびぃさくまよしこばん,Hoshi no Kirby(Sakuma Yosihko Version)
星のカービィ デデデでプププなものがたり,ほしのかーびぃででででぷぷぷなものがたり,Hoshi no Kirby Dedede de Pupupu na Monogatari
星のカービィ パクッと大爆ショー!!,ほしのかーびぃ ぱくっとだいばくしょー,Hoshi no Kirby pakutto daibakusho
星のカービィ まんぷくプププファンタジー,ほしのかーびぃ まんぷくぷぷぷふぁんたじー,Hoshi no kirby manpuku pupupu fantasy
星のカービィ! も〜れつプププアワー!,ほしのかーびぃ もーれつぷぷぷあわー,Hoshi no Kirby moretsu pupupu hour
ほしのこ!,Hoshinoko!,
ほしのこえ,The voice of a distant star,
星の子チョビン,ほしのこ ちょびん,Hoshi no ko Chobin
星の砂漠 タルシャス・ナイト,ほしのさばくたるしゃすないと,Desert of Stars
惑星のさみだれ,ほしのさみだれ,The Lucifer and biscuit Hammer
星の島のるるちゃん,ほしのしまのるるちゃん,RURU of Starr island
星の大サーカス,ほしのだいさーかす,Welcome to galaxy circus
星の時計のLiddell,ほしのとけいのりでる,Hoshi no tokei no Liddell
星の瞳のシルエット,ほしのひとみのしるえっと,Hoshi No Hitomi No Silhouette
星のブンガ,ほしのぶんが,Hoshi No Bunga
星のポン子と豆腐屋れい子,ほしのぽんこととうふやれいこ,Hoshi no Ponko to toufuya Reiko
星野、目をつぶって。,ほしのめをつぶって,Hoshino Me o tsubutte
星のローカス,ほしのろーかす,Locus of the star
星は歌う,ほしはうたう,Twinkle Stars (Hoshi wa Utau)
星は、すばる,ほしはすばる,Hosi ha subaru
星姫と孤高のきつねくん,ほしひめとここうのきつねくん,Hoshihime to kokou no kitsunekun
星姫村のないしょ話,ほしひめむらのないしょばなし,Hoshihimemura no naishobanashi
星降り村事件ファイル,ほしふりむらじけんふぁいる,Hoshifurimura jiken file
星守る犬,ほしまもるいぬ,Hoshi mamoru inu
補助隊モズクス,ほじょたいもずくす,Auxiliary forces MOZUKUS
星を追う子ども,ほしをおうこども,Children who Chase Lost Voices from Deep Below
星を追う子ども アガルタの少年,ほしをおうこども あがるたのしょうねん,Hoshi o ou kodomo Agartha no shounen
惑星をつぐ者 (戸田尚伸版),ほしをつぐもの とだたかのぶばん,Successor of star
星を継ぐもの (星野 之宣版),ほしをつぐもの ほしの ゆきのぶばん,Inherit the Stars(Hoshino Yukinobu version)
ぽすから,Poster colors (Posukara),
ぽすたるWORK,ぽすたるわーく,Postal WORK
ホスト一番星,ほすといちばんぼし,Host Itibanbosi
ホスト漫,ほすとまん,Host man
BORDER (ボーダー),ぼーだー,BORDER
ボーダーブレイクNA,ぼーだーぶれいくえぬえー,BORDER BREAK NA
BOARDER LINE,ぼーだーらいん,BOARDER LINE
ホタルナ妖,ほたるなよう,Hotarunayo
ホタルノヒカリ,Hotaru No Hikari,
蛍火の灯る頃に,ほたるびのともるころに,Horatubi no tomoru koro ni
蛍火の杜へ,ほたるびのもりへ,Hotarubi no mori he
ボーダー(渡辺ペコ版),Border(Watanabe Peko),
ポチクロ,Pochi Kuro,
ぽち軍曹。,ぽちぐんそう,Pochi gunsou
ポチ極道,ぽちごくどう,Pochi Gokudou
ポチのへなちょこ大作戦,ぽちのへなちょこだいさくせん,Pochi's Henachoko-Operation
ぽちゃこい,Pocha Koi,
ぽちゃぽちゃ水泳部,ぽちゃぽちゃすいえいぶ,Pochapocha Swimming Club
ぽちゃまに,Pochamani,
ぽっかち,Pokkachi,
ぽっかぽか,Pokkapoka,
ぽっかり助之介,ぽっかりすけのすけ,Pokkari Sukenosuke
ポッキーくん,Pocky kun,
ボックス!,Box!,
BOX系!(ボックスけい!),ぼっくすけい,Box kei
BOX 〜箱の中に何かいる〜,ぼっくす はこのなかになにかいる,Box Hako no naka ni nanika iru
ぼっけさん,Bokke san,
ぼっけもん,Bokkemon,
ほっ健室,ほっけんしつ,Hokkenshitsu
墨攻,ぼっこう,BOKKOU
ぼっちな僕らの恋愛事情,ぼっちなぼくらのれんあいじじょう,Bocchi na bokura no renai jijou
ボッチボン,Bochibon,
BOCCHAN 坊っちゃん,ぼっちゃん,BOCCHAN
坊ちゃんの時代,ぼっちゃんのじだい,Bocchan no jidai
ホットくん,Hot kun,
ほっとけ!コジゾウくん,Hottoke!Kojizokun,
Hot Shot,ほっとしょっと,Hot Shot
熱烈台風娘(ホットタイフーン),ほっとたいふーん,Hot Typhoon
HOT MAN -ホットマン-,ほっとまん,HOT MAN
ホットロード,Hot road,
ポップコーン・ブギ,POPCORN BOOGIE,
B.O.D.Y.,ぼでぃ,B.O.D.Y.
ぽてまよ,Potemayo,
HOTEL,ほてる,HOTEL
ホテルカルフォリニア,HOTEL CALFORINIA,
ホテル探偵DOLL,ほてるたんていどーる,The Hotel Detective DOLL
ホテル・ハイビスカス,Hotel hibiscus,
ホテル ヘルヘイム,Hotel Helheim,
ポテン生活,ぽてんせいかつ,Poten Seikatsu
ポニーテール白書,ぽにーてーるはくしょ,Ponytail Hakusho
××でも魔法少女になれますか?,ほにゃららでもまほうしょうじょになれますか,Honyarara demo Mahoshojo ni naremasuka
骨が腐るまで,ほねがくさるまで,Hone ga kusaru made
骨の音,ほねのおと,Sound Of Bone
炎のうさぎ戦士,ほのおのうさぎせんし,Honoo no usagi senshi
炎の月,ほのおのつき,Flame Moon
炎の転校生,ほのおのてんこうせい,Honoo No Tenkousei
炎の闘球児ドッジ弾平,ほのおのとうきゅうじどっじだんぺい,Honoo no Toukyuji Dodge Dampei
炎のニンジャマン,ほのおのにんじゃまん,Ninjyaman Of Flaime
炎の信長 戦国外伝,ほのおののぶなが せんごくがいでん,Honoo no Nobunaga sengokugaiden
炎の料理人 周富徳,ほのおのりょうりにん しゅうとみとく,Honoo no Ryourinin Shuu Tomitoku
ほのかLv.アップ!,ほのかれべるあっぷ,Honoka Lv.Up
ぼのちゃん,Bonotyan,
ぼのぼの,Bono Bono,
ほのぼの君,ほのぼのくん,Honobono kun
ぼのぼのs,ぼのぼのず,Bonobonos
HOVER!,ほばー,HOVER!
ポピーザぱフォーマー,POPEE THE PERFORMER,
ホビーボーイ飛人くん,ほびーぼーいひっとくん,HOBBY BOY HITTO
ポプテピピック,Pop Team Epic,
ポプテピピック シーズン3,ぽぷてぴぴっく しーずん3,Pop Team Epic Season 3
ほほかベーカリー,Hohoka bakery,
ポプテピピック セカンドシーズン(☆色ガールドロップ),Pop Team Epic 2nd Season,
ポポポのお姉さん,ぽぽぽのおねえさん,Popopo no oneesan
ボボボーボ・ボーボボ(真説ボボボーボ・ボーボボ),Bobobobo Bobobo,
ボボボーボ・ボーボボ? 澤井啓夫短編集,ぼぼぼーぼぼーぼぼ さわいよしおたんぺんしゅう,Boboborbo Borbobo? Yoshio Sawai Short Stories
ホームズ・ツインズ!,Holmes Twins!,
ホームセンターTENCO,ほーむせんたーてんこ,HOME CENTER TENCO
ポム・プリゾニエール,Pomme Prisonniere,
ホームベース!,Home Base!,
ぽむ☆マギ,ぽむまぎ,Pomu magi
ホームメイド,Home made,
ホームメイドヒーローズ,Homemade heroes,
焔の眼,ほむらのめ,Homura No Me
焔は風の名の如く,ほむらはかぜのなのごとく,The flame like the name of the wind
HR〜ほーむ・るーむ〜,ほーむるーむ,Homeroom
ホムンクルス,Homunculus,
ほめよめ,Homeyome,
ホモホモ7,ほもほもせぶん,HOMOHOMO 7
ポヨポヨ観察日記,ぽよぽよかんさつにっき,Poyopoyo Kansatsu Nikki
HORIZON,ほらいぞん,HORIZON
ほらふきドンドン,Horafuki dondon,
北極星に投げキッス,ぽらりすになげきっす,Kiss of North Star
ポーラーレディ,POLAR LADY,
ホリエ戦記 K24S -EPISODE 1-,ほりえせんき けー24えす えぴそーど1,Horie Senki
ポリ公,ぽりこう,Polikou
ポリ公マン,ぽりこうまん,Polikou Man
堀さんと宮村くん,ほりさんとみやむらくん,Hori-san to Miyamura-kun
PS-羅生門- (POLICE STATION羅生門),ぽりすすてーしょん らしょうもん,PS Rashomon - Police Station Rashomon -
POLICEMAN,ぽりすまん,POLICEMAN
XXXHOLiC(ホリック),ほりっく,XXXHOLiC
xxxHOLiC 戻(ホリック レイ),ほりっく れい,HOLiC Rei
ホーリー ブラウニー,Holy Brownie,
ホリミヤ,Horimiya,
保留荘の奴ら,ほりゅうそうのやつら,Horyuusou no Yatsura
ホーリーランド,HOLY LAND,
ホールインワン,HOLE IN ONE,
ホールドアップ★キッズ,ほーるどあっぷきっず,Holdupkids
BORUTO-ボルト- -NARUTO NEXT GENERATIONS-,ぼると なると ねくすと じぇねれーしょんず,BORUTO -NARUTO NEXT GENERATIONS-
球場のシンデレラ,ぼーるぱーくのしんでれら,Ballpark no Cinderella
狼の口〜ヴォルフスムント〜,ぼるふすむんと,Wolfsmund
ボールルームへようこそ,Ball room e youkoso,
ポロの留学記,ぽろのりゅうがくき,Poro no ryuugaku ki
ホロビクラブ 〜クール教信者短編集〜,ほろびくらぶ くーるきょうしんじゃ たんぺんしゅう,Horobi Club Cool Kyoshinsha Tanpen Shu
ホワイトアウト,White Out,
White Album,ほわいとあるばむ,White Album
What's Michael?,ほわっつまいける,What's Michael
本阿弥ストラット,ほんあみすとらっと,Hon'ami Strut
本気のしるし,ほんきのしるし,Honki No Shirushi
ボン蔵,ぼんくら,Bonkura
BONE CRUSHER,ぼーんくらっしゃー,BONE CRUSHER
ぼんくら同心,ぼんくらどうしん,Bonkura doushin
ボンゴ,Bongo,
ポンコツンデレな幼馴染,ぽんこつんでれなおさななじみ,Ponko Tsundere na Osananajimi
本日休診,ほんじつきゅうしん,Today's closing the office
本日のバーガー,ほんじつのばーがー,Honjitsu no Burger
本日のビデオ屋事情,ほんじつのびでおやじじょう,Honjitsu no videoya jijou
本日も上場なり,ほんじつもじょうじょうなり,Honzitsu mo zyouzyounari
ポンチョ,PONCHO,
ほんでもってESP(エスパー),ほんでもってえすぱー,Hondemotte Esper
ぽんてら,Pontera,
ぼ・ん・ど,BONDO,
PONと!キマイラ,ぽんときまいら,PON! and Chimera (PON! to Chimera)
ほんとにあった!霊媒先生,ほんとにあった れいばいせんせい,Honto ni atta ! Reibai sensei
煩悩寺,ぼんのうじ,Bonnouji
BOMBER GIRL,ぼんばーがーる,Bomber Girl
ボンバーマンビーダマン爆外伝(ボンバーマンビーダマン爆外伝V),ぼんばーまんびーだまんばくがいでん,Bomberman Beadaman Bakugaiden
ボンボン坂高校演劇部,ぼんぼんざかこうこうえんげきぶ,Bonbonzaka Koukou Engekibu
本屋のほんネ!,ほんやのほんね,Honya no honne!
