title,title_furigana,title_en
ZETMAN(ゼットマン),ぜっとまん,ZETMAN
ZETMAN 桂正和短編集,ぜっとまん かつらまさかずたんぺんしゅう,ZETMAN -Katsura Masakazu tanpenshuu-
ゼットマン,Z MAN,
絶品!らーめん娘,ぜっぴん らーめんむすめ,Zeppin! Ramen musume
絶望に効くクスリ,ぜつぼうにきくくすり,Zetubou ni kikukusuri
セツリ SINNER'S AMBITION,せつり,SETSURI
ゼツ倫,ぜつりん,Zetsurin
セトギワ花ヨメ,せとぎわはなよめ,Welcome to ''Chrysoprase'' (Setogiwa hanayome)
瀬戸の花嫁,せとのはなよめ,Seto no Hanayome
せなかぐらし,Senaka gurashi,
聖奈ちゃんフルトラクション,せなちゃんふるとらくしょん,Sena-chan Full Traction
銭,ぜに,ZENI
銭ゲバ,ぜにげば,Zenigeba
銭っ子,ぜにっこ,Zenikko
戦国BASARA2 (灰原薬版),せのごくばさら2 はいばらやくばん,SENGOKU BASARA 2 (Haibara Yaku)
XENON-199X・R-,ぜのん いちきゅうきゅうえっくす あーる,Xenon 199X R
ZEPHYRUS,ぜふぃるす,ZEPHYRUS
ゼブラーマン,Zebraman,
セブンきゅ〜ぶ,せぶんきゅーぶ,Seven cube
セブングレイズ,SEVEN GRAYZ,
07-GHOST,せぶんごーすと,07-GHOST
7SEEDS(セブンシーズ),せぶんしーず,Seven SEEDS
セブンシスターズ,Sebun sisutaazu,
7's -セブンズ-,せぶんず,Seven's
7thGARDEN,せぶんすがーでん,7thGARDEN
セブンス・サガ,Seventh Saga,
セブン☆スター,せぶんすたー,SEVENSTAR
セブンティウイザン,70 UIZAN,
狭い世界のアイデンティティー,せまいせかいのあいでんてぃてぃー,Narrow world identity
蝉丸残日録,せみまるざんじつろく,Semimaru Zanjitsuroku
セーラーエース,Sailor Ace,
セーラーゾンビ,Sailor zombie,
セラフィック・フェザー,Seraphic Feather,
セラフィム 2億6661万3336の翼,せらふぃむ におくろくせんろっぴゃくろくじゅういちまんさんぜんさんびゃくさんじゅうろくのつばさ,Seraphim
セーラー服、ときどきエプロン,せーらーふく ときどきえぷろん,Sailor fuku tokidoki Apron
セーラー服騎士,せーらーふくないと,Sailor suit knight.
セーラー服にお願い!,せーらーふくにおねがい,Sailor fuku ni onegai
ゼルダの伝説,ぜるだのでんせつ,ZELDA
ゼルダの伝説 神々のトライフォース(宝島社版),ぜるだのでんせつかみがみのとらいふぉーす,Legend Of Zerda Godes Of Tryforce
ゼルダの伝説 神々のトライフォース(小学館エイプ版),ぜるだのでんせつかみがみのとらいふぉーすしょうがくかんえいぷばん,Legend Of Zerda Godes Of Tryforce Apes
ゼルダの伝説 トワイライトプリンセス,ぜるだのでんせつ とわいらいとぷりんせす,The Legend of Zelda Twilight Princess
ゼルダの伝説 (未将崎雄版),ぜるだのでんせつ みしょうざきゆうばん,Legend Of Zelda
ゼルダの伝説 夢を見る島,ぜるだのでんせつ ゆめをみるしま,Dream of island ZELDA
ゼルダの伝説 (乱丸版),ぜるだのでんせつ らんまるばん,The Legend of Zelda: by Ranmaru
ゼルダの伝説 リルトの誓い,ぜるだのでんせつ りるとのちかい,The Legend of Zelda: Oath of Riruto
セルフ,Self,
selector infected WIXOSS -peeping analyze-,せれくたー いんふぇくてっど うぃくろす ぴーぴんぐあならいず,Selector infected WIXOSS -peeping analyze-
selector infected WIXOSS -Re/verse-,せれくたー いんふぇくてっど うぃくろす りばーす,Selector infected WIXOSS -Re/verse-
セレブ漫画家一条さん,せれぶまんがかいちじょうさん,Celebrity comic artist Ichijo san
ゼロイン,Zero in,
零 影巫女,ぜろ かげみこ,ZERO KAGE MIKO
090 〜えこといっしょ〜,ぜろきゅーぜろえこといっしょ,090 -Eko to Issyo-
零崎双識の人間試験,ぜろざきそうしきのにんげんしけん,Man examination of Sosiki Zerozaki
ZERO THE MAN OF THE CREATION(里見桂版),ぜろ ざ まん おぶ ざ くりえいしょん さとみけいばん,ZERO THE MAN OF THE CREATION by KEI SATOMI
0次元の丘,ぜろじげんのおか,Zero jigen no Oka (0 Jigen no Oka)
009ノ1,ぜろぜろくのいち,Zero zero kunoichi
009 RE:CYBORG,ぜろぜろないんりさいぼーぐ,009 RE:CYBORG
ゼロセン,Zerosen,
ゼロ デュエル・マスターズ,Zero Duel Mastars,
ZERO (冬目景 作),ぜろ とうめけい さく,ZERO
ゼロの使い魔,ぜろのつかいま,Zero no Tsukaima
ゼロの使い魔外伝 タバサの冒険,ぜろのつかいまがいせん たばさのぼうけん,Zero no tsukaima gaiden Tabasa no bouken
ゼロの使い魔 シュヴァリエ,ぜろのつかいま しゅばりえ,Zero no Tukaima Chevalier
ZERO(松本大洋 作),ぜろ まつもとたいよう さく,ZERO (Taiyo Matsumoto's version)
0 マン,ぜろまん,Zero Men
ZERO(やまざき貴子版),ぜろやまざきたかこばん,Zero Takako Yamazaki Ver
ゼロヨンQ太,ぜろよんきゅうた,ZERO 4 Q-TA
01 ZERO ONE,ぜろわん,Zero One
ZeRoNの火蓋 〜無垢なる魔神の物語〜,ぜろんのひぶた むくなるまじんのものがたり,ZERON NO HIBUTA
善悪の屑,ぜんあくのくず,Waste of the right and wrong
全員友達,ぜんいんともだち,Zen-in Tomodachi
戦海の剣,せんかいのつるぎ,Senkai No Tsurugi
戦海の剣〜死闘〜,せんかいのつるぎしとう,Senkai no Tsurugi Sitoh
戦禍のカノジョ,せんかのかのじょ,Senka no Kanojo
戦姫絶唱シンフォギア,せんきぜっしょうしんふぉぎあ,Senki zesshou Symphogear
殲鬼戦記ももたま,せんきせんきももたま,Senkisenki momotama
戦空の魂/戦空の魂〜21世紀の日本人へ〜,せんくうのたましい せんくうのたましい にじゅういっせいきのにほんじんへ,SPIRIT OF WAR SKY
戦群,せんぐん,Sengun
せんこう,Senkou,
戦国無双~武士たちの関ヶ原~,せんごうむそう もののふたちのせきがはら,Samurai Warriors ~Sekigahara of samurais~
センゴク,Sengoku (Miyashita Hideki),
戦国ARMORS,せんごくあーまーず,Sengoku ARMORS
戦国一番出世 山内一豊と妻・千代,せんごくいちばんしゅっせやまのうちかずとよとつまちよ,YAMANOUCHI KAZUTOYO and His wife CHIYO
センゴク一統記,せんごくいっとうき,Sengoku Ittoukl
戦国エース,せんごくえーす,SENGOKUACE
センゴク外伝 桶狭間戦記,せんごくがいでん おけはざませんき,Sengoku another story Okehazama Senki
戦国機甲伝 クニトリ,せんごくきこうでん くにとり,Sengoku kikouden kunitori
