title,title_furigana,title_en
B-BOY BLUES,びーぼーいぶるーす,B BOY BLUES
ひまじん,Himajin,
暇人、魔王の姿で異世界へ 時々チートなぶらり旅,ひまじんまおうのすがたでいせかいへ ときどきちーとなぶらりたび,Himajin maou no sugata de isekai e Tokidoki cheat na buraritabi
ひまで署オマワリくん,ひまでしょおまわりくん,HIMADESHO OMAWARIKUN
ヒマワリ,HIMAWARI,
ひまわりっ 〜健一レジェンド〜,ひまわりっけんいちれじぇんど,Himawari kenichi Legend
ひまわり伝っ!,ひまわりでんっ,Himawariden!
ひまわり武芸帖,ひまわりぶげいちょう,Sunflower Bugei-chou (Himawari Bugei-chou)
ひまわり町サンロードガールズ,ひまわりまちさんろーどがーるず,Himawari town Sunroad girls
ひまわり幼稚園物語 あいこでしょ!,ひまわりようちえんものがたり あいこでしょ,Himawari Yochien Monogatari Aikodesho
火魅子伝〜恋解〜 (臥雲の章),ひみこでんれんげがうんのしょう,Himikoden Renge Gaunnosho
ヒミズ,Himizu,
秘密警察ホームズ,ひみつけいさつほーむず,Secret police Holmes
ひみつ指令マシン刑事999,ひみつしれいましんけいじきゅうきゅうきゅう,The secret order machine detective999
秘密戦隊ゴレンジャー,ひみつせんたいごれんじゃー,Goranger
ひみつ戦隊ゴレンジャーごっこ,ひみつせんたいごれんじゃーごっこ,Goranger Gokko
ひみつ戦隊モモイダー,ひみつせんたいももいだー,Secret Combat Troops Momoider
秘密組織シャドー,ひみつそしきしゃどー,Himitsu Soshiki Shadow
秘密探偵JA,ひみつたんていじぇいえー,Secret Agent JA
ヒミツのアイちゃん,Himitsu no AI chan,
ひみつのアッコちゃん,Himitsu no Akko chan,
ひみつのアッコちゃんμ(ミュー),ひみつのあっこちゃんみゅー,Himitsu no Akkochan mu
ひみつのおねえちゃん,My secret elder sister (Himitsu no Onechan),
ひみつの階段,ひみつのかいだん,Secret stairs
ひみつの花園 [みなづき忍],ひみつのはなぞの みなづきしのぶ,The Secret of Flower Garden
秘密のレプタイルズ,ひみつのれぷたいるず,Himitsu no Reptiles
氷室の天地 Fate/school life,ひむろのてんちふぇいとすくーるらいふ,The World of ''Himuro'' -Fate/school life- (Himuro no ten-chi)
姫100%,ひめ100ぱーせんと,100% Princess (HIME 100Percent)
ヒメアノ〜ル,ひめあのーる,Himeanouru
姫君の条件,ひめぎみのじょうけん,Himegimi no zyouken
姫ギャルパラダイス(シリーズ),ひめぎゃるぱらだいす,Hime gal paradise
ひめくらす,Hime class,
ひめゴト,SECRET PRINCESS HIMEGOTO,
ヒメゴト 〜十九歳の制服〜,ひめごと 19さいのせいふく,Himegoto 19sai no seifuku
おひめさまナビゲーション,Princess navigation,
ヒメタク,Himetaku,
姫太郎,ひめたろう,HIMETARO
姫ちゃんのリボン,ひめちゃんのりぼん,Himechan no ribbon
姫ちゃんのリボン カラフル,ひめちゃんのりぼん からふる,Himechan no Ribbon Colorful
姫ってよんでねっ,ひめってよんでねっ,Call me princess
ヒメとトノ,Hime &amp; Tono (Hime to Tono),
ひめドル!!,Hamidolu!!,
ヒメノスピア,HIMENOSPIA,
ヒメの惰飯,ひめのだめし,Hime no dameshi
ひめはじけ,Himehajike,
ヒメマルのゲームてんこもり!,Himemaru nogame tenkomori,
干物妹!うまるちゃん,ひもうと うまるちゃん,Himouto! Umaru chan
ひもうと!うまるちゃんS,ひもうと うまるちゃんえす,Himouto! Umaru-chan S
干物妹!うまるちゃんG,ひものいもうとうまるちゃんじー,Himono Imouto Umaru cyan G
ひもろぎ守護神,ひもろぎがーでぃあん,Himorogi Guardian
ひゃくえん!,Hyakuen!,
100億の男,ひゃくおくのおとこ,100oku no otoko
百億の昼と千億の夜,ひゃくおくのひるとせんおくのよる,Hyakuoku no hiru to senoku no yoru
媚薬カフェ,びやくかふぇ,Biyaku Cafe
百姓貴族,ひゃくしょうきぞく,Hyakushou Kizoku
百年戦記 ユーロ・ヒストリア,ひゃくねんせんきゆうろひすとりあ,Hyakunen senki Euro historia
100%の君へ,ひゃくぱーせんとのきみへ,Hyaku Percent No Kimi He
100%パスカル先生,ひゃくぱーせんとぱすかるせんせい,100% Pascal sensei
ひゃくはち,Hyakuhachi,
100万円の女たち,ひゃくまんえんのおんなたち,Hyakumanen No Onna Tachi
百万畳ラビリンス,ひゃくまんじょうらびりんす,Hyakumanjo Labyrinth
100万$キッド,ひゃくまんどるきっど,MIREONDOLLARKID
100万の命の上に俺は立っている,ひゃくまんのいのちのうえにおれはたっている,Hyakuman no inochi no ue ni ore wa tatteiru
100万ボルトの彼女,ひゃくまんぼるとのかのじょ,100-man volt no kanojo
百物語,ひゃくものがたり,One Hundred Stories
百物語一夜行,ひゃくものがたりいちやぎょう,Hyakumonogatari ichiyagyou
白蓮のファング,びゃくれんのふぁんぐ,Byakuren no fang
百鬼夜行抄(ひゃっきやこうしょう),ひゃっきやこうしょう,Hiyakki yakousyou
ヒャッコ,HYAKKO,
ヒヤマケンタロウの妊娠,ひやまけんたろうのにんしん,Hiyama Kentarou no Ninshin
美!!(ビューティ!!),びゅーてぃ,Beauty!!
ビューティフルピープル・パーフェクトワールド,Beautiful Peaple Perfect World,
BW ビューティフルワールド -麻雀星取伝説-,びゅーてぃふるわーるどまーじゃんほしとりでんせつ,Beautiful World Mahjong Hoshitori legend
ビューティー・ポップ,BEAUTY POP,
ピューと吹く!ジャガー,ぴゅーとふくじゃがー,Pyu to fuku Jaguar
九頭龍(ヒュドラ),ひゅどら,Hydra
pupa,ぴゅーぱ,Pupa
人間交差点(ヒューマンスクランブル),ひゅーまんすくらんぶる,Human scramble
氷菓,ひょうか,Hyouka
氷球姫 -常盤木監督の過剰な愛情-,ひょうきゅうひめ ときわぎかんとくのかじょうなあいじょう,Hyoukyuhime Tokiwagi kantoku no kajou na aijou
へうげもの,Hyouge Mono,
氷山空母を撃沈せよ!,ひょうざんくうぼをげきちんせよ,SINKTHEHABBAKUK
表色89X系〜GIRLS COLOR CHART〜,ひょうしょくはちきゅうえっくすけいがーるずからーちゃーと,Hyoushoku 89X kei
秒速5センチメートル,びょうそくごせんちめーとる,A Chain of Short Stories About Their Distance (Byousoku 5cm)
漂流3000万光年,ひょうりゅう3000まんこうねん,Hyoryu 3000 man Kounen
