title,title_furigana,title_en
魔法少女サン&ムーン〜推定62歳〜,まほうしょうじょさんあんどむーん すいていろくじゅうにさい,Mahou shoujo Sun &amp; Moon
魔法少女すずね☆マギカ,まほうしょうじょすずねまぎか,Puella Magi Suzune Magica
魔法少女☆皇れおん(仮),まほうしょうじょすめらぎれおんかり,Mahoushoujo Sumeragi Leon kari
"魔法少女たると☆マギカ The Legend of ""Jeanne d'Arc""",まほうしょうじょたるとまぎかざれじぇんどおぶじゃんぬだるく,Mahou Shoujo Taruto Magica: The Legend of ''Jeanne d'Arc''
魔法少女なら1105号室にいます。,まほうしょうじょなら1105ごうしつにいます,Mahou Shoujo nara 1105 goushitsu ni Imasu
魔法少女なんてもういいですから。,まほうしょうじょなんてもういいですから,Mahou shoujo nante mouiidesukara
魔法少女のカレイなる余生,まほうしょうじょのかれいなるよせい,Mahou shoujo no kareinaru yosei
魔法少女部まどか☆マギカ,まほうしょうじょぶまどかまぎか,Mahou shoujo bu madoka magica
魔法少女プリティ☆ベル,まほうしょうじょぷりてぃべる,Magic girl Pretty Bell
魔法少女ほむら☆たむら〜平行世界がいつも平行であるとは限らないのだ〜,まほうしょうじょほむらたむら へいこうせかいがいつもへいこうであるとはかぎらないのだ,Puella Magi Homura Tamura
魔法少女まどか☆マギカ,まほうしょうじょまどかまぎか,Puella Magi Madoka Magica
魔法少女まどか☆マギカ 〜The different story〜,まほうしょうじょまどかまぎか ざ でぃっふぁれんとすとーりー,Puella Magi Madoka Magica The different story
魔法少女まどか☆マギカ ほむらリベンジ!,まほうしょうじょまどかまぎか ほむらりべんじ,Puella Magi Madoka Magica Homura Revenge!
魔法少女まどか☆マギカ 魔獣編,まほうしょうじょまどかまぎか まじゅうへん,Puella Magi Madoka Magica Majuu hen
魔法少女ミサ,まほうしょうじょみさ,Mahoushoujo Misa
魔法少女ミルキー☆モウ,まほうしょうじょ みるきーもう,Mahou shoujo Milky mow
