title,title_furigana,title_en
極悪がんぼ,ごくあくがんぼ,Gokuaku ganbo
極悪ノ華 北斗の拳ジャギ外伝,ごくあくのはなほくとのけんじゃぎがいでん,Gokuaku no Hana Hokuto no Ken Jagi Gaiden
極悪バンビーナ!,ごくあくばんびーな,Gokuaku Bambina!
悟空道,ごくうどう,Gokuu dou
ゴクウ-MIDNIGHT EYE-,ごくうみっどないとあい,GOKU Midnight Eye
黒影のジャンク,こくえいのじゃんく,JUNK the BLACK SHADOW
獄炎堂,ごくえんどう,Gokuendo
極!!男塾,ごくおとこじゅく,Goku!! Otoko juku
極黒のブリュンヒルデ,ごくこくのぶりゅんひるで,Gokukoku no Brunhild
GOKUSAI,ごくさい,GOKUSAI
國士無双!!,こくしむそう,Kokushi musou!!
極上生徒会,ごくじょうせいとかい,Gokujyou Seitokai
極上パロディウス,ごくじょうぱろでぃうす,GOKUJOPARODHIUS
極上!!めちゃモテ委員長,ごくじょうめちゃもていいんちょう,Gokujo!! mechamote iincho
極食キング,ごくしょっきんぐ,Gokushokking
ゴクジョッ。〜極楽院女子高寮物語〜,ごくじょっ ごくらくいんじょしこうりょうものがたり,Gokujo Gokurakuinjosikouryoumonogatari
ごくせん,Gokusen,
極道一直線,ごくどういっちょくせん,Dokudou Ittyokusen
極道くん,ごくどうくん,Gokudoukun
極道懺悔録,ごくどうざんげろく,GOKUDOU ZANGE ROKU
極道つぶし,ごくどうつぶし,Gokudou Tsubushi
極道破壊神 不動,ごくどうはかいしんふどう,FUDOH
極道めし,ごくどうめし,Gokudo Meshi
ゴクドーくん漫遊記,ごくどーくんまんゆうき,Gokudokunmanyuki
告白,こくはく,Confession
告白倶楽部,こくはくくらぶ,Kokuhaku club
告白〜コンフェッション〜,こくはく こんふぇっしょん,Kokuhaku confession
告白(漫画版),こくはく まんがばん,Kokuhaku Manga Ban
黒白,こくびゃく,Kokubyaku
こぐまレンサ,Koguma Rensa,
極☆漫 〜極道漫画道〜,ごくまん ごくどうまんがみち,GOKUMAN
国民クイズ,こくみんくいず,National Quiz
極楽町一丁目(嫁姑地獄篇),ごくらくちょういっちょうめ,Gokuraku tyou ittyou me
極楽同盟,ごくらくどうめい,Gokuraku Doumei
極楽ファミリー,ごくらくふぁみりー,GOKURAKU FAMILY
極楽!!めちゃモテ委員長,ごくらく めちゃもていいんちょう,Gokuraku Mechamote Iinchou
黒蘭,こくらん,KOKURAN
コクリコ坂から,こくりこざかから,From Up on Poppy Hill
ごくりっ,Gokuri,
ゴーグル,Goggle,
COCOON (竹下堅次朗版),こくーん,COCOON
cocoon(今日マチ子版),こくーん きょうまちこばん,Cocoon (Kyou Machiko version)
ご契約ください!,ごけいやくください,Please contract!
こけし探偵局,こけしたんていきょく,Kokeshi tanteikyoku
こけももさん,KOKEMOMO SAN,
ココア!,Cocoa!,
GO!GO!ACKMAN,ごーごーあっくまん,GO!GO!ACKMAN
孤高の人,ここうのひと,Koko no hito
ゴーゴーえっちゃんのキャスター参るゾ!,ごーごーえっちゃんのきゃすたーまいるぞ,Go Go Ecchan no caster mairuzo!
ここが噂のエル・パラシオ,ここがうわさのえるぱらしお,Koko ga Uwasa no EL-PALACIO
ここが限界のオーバル学園,ここがげんかいのおーばるがくえん,Koko ga genkai no oval gakuen
ゴゴゴ西遊記 -新悟空伝-,ごごごさいゆうき しんごくうでん,GOGOGO SAIYUKI : Shin Gokuden
ゴーゴー!ゴジラッ!!マツイくん,Go Go! Gozilla!! Matsui kun,
ゴーゴー♪こちら私立華咲探偵事務所。,ごーごーこちらしりつはなさきたんていじむしょ,"Go Go,Here is Hanasaki private detective office,"
午後3時の魔法,ごごさんじのまほう,Gogo 3ji no mahou
ゴーゴーダイナマイツ,Go Go Dynamits,
ここだけのふたり!!(ここだけのふたり!),Two only of here (koko dake no futari),
ここでNEWSです ! !,ここでにゅーすです,Koko de News desu
ココナッツAVE.,ここなっつあべにゅー,Coconut AVE.
ここにいる睡蓮―森山大輔短編集,ここにいるすいれんもりやまだいすけたんぺんしゅう,Water lily that is here-Daisuke Moriyama short collection
ココにいるよ!,Kokoniiruyo,
ココノカの魔女,ここのかのまじょ,Kokonoka no Majo
5五の龍,ごごのりゅう,5 5 no Ryu
ここはグリーンウッド,Here is Greenwood,
GO GO!ピンクソックス,ごーごーぴんくそっくす,GO GO! PINK SOX.
GOGO!ぷりん帝国,ごーごーぷりんていこく,Go Go! Purin Teikoku
ゴー!!ゴー!!マリオカート,Go!!Go!Mariocart,
ここめ不定点,ここめふていてん,Kokome futeiten
GOGOモンスター,ごーごーもんすたー,GOGO Monster
心が叫びたがってるんだ。,こころがさけびたがってるんだ,Kokoro ga sakebitagatterunda
COCORO -心-,こころ かわぐちかいじ,COCORO
ココロ君色サクラ色,こころきみいろさくらいろ,Kokoro kimi iro sakura iro
ココロコネクト,Kokoro Connect,
心なしのキリム,こころなしのきりむ,KOKORO NASHI NO KIRIMU
心に残るとっておきの話〜珠玉の実話集〜,こころにのこるとっておきのはなし しゅぎょくのじつわしゅう,Kokoro ni nokoru totteoki no hanashi
心に星の輝きを,こころにほしのかがやきを,Kokoro Ni Hoshi No Kagayakio
556ラボ,こころらぼ,556 lab
こさめちゃん,Kosame chan,
コージ苑 [相原コージ],こーじえん,KOJIEN
仔鹿狩り,こじかがり,Kojikagari
五時間目の戦争,ごじかんめのせんそう,Gojikanme no sensou
COJICOJI (コジコジ),こじこじ,COJICOJI
GOSICK,ごしっく,GOSICK
ご指名です!,ごしめいです,Goshimei desu!
御指名武将真田幸村 かげろひ -KAGEROI-,ごしめいぶしょうさなだゆきむらかげろい,Goshimei bushou Sanada Yukimura KAGEROI
ご愁傷さま二ノ宮くん,ごしゅうしょうさまにのみやくん,Goshuusyousama Ninomiya kun
QUOJUZ,こじゅうつ,Quojuz
GO★シュート,ごーしゅーと,GO SHOOT
孤食ロボット,こしょくろぼっと,Koshoku Robot
こーしょー19さい,こーしょーじゅうきゅうさい,Kousyou 19 Sai
ゴジラ 1990,ごじら 1990,GODZILLA 1990
ゴジラ,Godzilla,
GODZILLA 怪獣惑星,ごじら かいじゅうわくせい,GODZILLA Kaijuu wakusei
ゴジラ(杉浦茂版),Godzilla (Sugiura Shigeru),
こじらせ百鬼ドマイナー,こじらせひゃきどまいなー,Kojirase Hyakki DoMainaa
ゴジラVSキングギドラ,ごじらたいきんぐぎどら,Godzilla vs King Ghidora(comic)
ゴジラVSスペースゴジラ,ごじらたいすぺーすごじら,Godzilla vs SpaceGodzilla(comic)
ゴジラVSビオランテ,ごじらたいびおらんて,Godzilla vs Biollante(comic)
ゴジラVSメカゴジラ(川石てつや版),ごじらたいめかごじら かわいしてつやばん,Godzilla vs Mechagodzilla(comic Kawaishi Tetsuya version)
ゴジラVSメカゴジラ(坂井孝行版),ごじらたいめかごじら さかいたかゆきばん,Godzilla vs Mechagodzilla(comic Sakai Takayuki version)
ゴジラVSモスラ(川石てつや版),ごじらたいもすら かわいしてつやばん,Godzilla vs Mothra(comic Kawaishi Tetsuya version)
