title,title_furigana,title_en
ウルトラマン80宇宙大戦争 ザ☆ウルトラマン ウルトラセブン,うるとらまんえいてぃうちゅうだいせんそう ざうるとらまんうるとらせぶん,Ultraman 80 Uchuu Dai-sensou the Ultraman and Ultra Seven
ウルトラマンA(内山まもる版),うるとらまんえーす うちやままもるばん,Ultraman A
ウルトラマンA(COMIC'S★ウルトラ大全集),うるとらまんえーす こみっくすうるとらだいぜんしゅう,Ultraman Ace Meikyuu sekai kara no dasshutsu
ウルトラマンA(蛭田充版),うるとらまんえーす ひるたみつるばん,Ultraman A (Hiruta Mitsuru)
ウルトラマン(一峰大二版),Ultraman (Kazumine Daiji version),
ウルトラマンG,うるとらまんぐれーと,ULTRAMAN TOWARDS THE FUTURE (ULTRAMAN GREAT)
ウルトラマン(COMIC'S★ウルトラ大全集),ULtraman Fuuin tokeshi toki,
ウルトラマン THE NEXT,うるとらまんざねくすと,Ultraman The Next
ウルトラマン THE FIRST,うるとらまん ざ ふぁーすと,ULTRAMAN THE FIRST
ウルトラマンSTORY 0,うるとらまんすとーりーぜろ,ULTRAMAN STORY 0
ウルトラマンタロウ(石川賢版),Ultraman Tarou: Ishikawa Ken ver,
ウルトラマンタロウ(内山まもる版),Ultraman Tarou (Uchiyama Mamoru),
ウルトラマンタロウ(COMIC'S★ウルトラ大全集),Ultraman Tarou Kanashiki yousei shoujo,
ウルトラマン超闘士激伝,うるとらまんちょうとうしげきでん,Ultraman Chou-Toushi Geki-Den (ULTRAMAN Super Fighter Excitement Legend)
ウルトラマン超闘士激伝 新章,うるとらまんちょうとうしげきでん しんしょう,Ultraman chou toushi gekiden Tokubetsu shinshou Jo
ウルトラマンネクサス,ULTRAMAN NEXUS,
ウルトラマンメビウス外伝 超銀河大戦 戦え!ウルトラ兄弟,うるとらまんめびうすがいでん ちょうぎんがたいせん たたかえうるとらきょうだい,Ultraman Mebius Gaiden Chou Ginga Taisen
ウルトラマンレオ(内山まもる版),Ultraman Leo,
Ultra Red,うるとられっど,Ultra Red
麗の世界で有栖川,うるはのせかいでありすがわ,Uruha no Sekai de Arisugawa
ウルフガイ,WOLF GUY,
ウルフにKISS,うるふにきっす,Wolf ni Kiss
麗島夢譚,うるわしじま ゆめものがたり,Uruwashijima Yumemonogatari
ウロボロス 警察ヲ裁クハ我二アリ,うろぼろす けいさつをさばくはわれにあり,Uroborosu keisatsu wo sabaku ha ware ni ari
ウワガキ,Uwagaki,
うわこい,Uwakoi,
うわさのBOY(あいつ),うわさのあいつ,UWASA NO AITSU
うわさの天海,うわさのてんかい,Uwasa no tenkai
うわさの姫子,うわさのひめこ,Uwasa No Himeko
うわの空チュートリアル,うわのそらちゅーとりある,Uwanosora Tutorial
うわばみ乙女ずかん,うわばみおとめずかん,Uwabami Otome Zukan
うわばみ彼女,うわばみかのじょ,Uwabami Kanojo
運慶,うんけい,UNKEI
うんP先生,うんぴーせんせい,Unpii sensei
雲竜奔馬,うんりゅうほんば,Unryu honba
